mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP486	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
49140	TRIAL_START	n/a	LTP486	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
74783	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	APRON	n/a	bakery	26.5	17.0
89066	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	JACKET	n/a	clothing_store	32.1875	-60.90625
103782	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	SCONES	n/a	cafe	-14.296875	-12.8984375
113416	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	BAGS	n/a	grocery_store	59.3125	-9.203125
125182	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	EAR_PLUGS	n/a	pharmacy	58.3125	27.90625
138799	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
146016	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	TOMATO_SAUCE	n/a	pizzeria	-9.1015625	17.90625
160167	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	LOCKS	n/a	bike_shop	-29.59375	-37.1875
173799	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
184250	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	WATCH	n/a	jewelry_store	-31.796875	55.6875
197866	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
203332	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	1	1	0	CANVAS	n/a	craft_shop	-3.099609375	-58.5
216949	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
