mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP486	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
58370	TRIAL_START	n/a	LTP486	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
67299	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	CANOLLI	n/a	bakery	26.5	17.0	25.953125	1.2529296875	X
76815	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	OLIVES	n/a	pizzeria	-9.1015625	17.90625	-9.796875	1.4453125	X
87699	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	EARRINGS	n/a	jewelry_store	-31.796875	55.6875	-29.1875	49.5625	X
101330	POINTER_ON	n/a	LTP486	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	46.5625	34.40625	X
104116	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	ASPIRIN	n/a	pharmacy	58.3125	27.90625	48.4375	27.34375	X
110765	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	COMPUTER	n/a	dentist	35.09375	26.703125	47.0625	31.765625	X
124397	POINTER_ON	n/a	LTP486	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	0.78466796875	-8.140625	X
125465	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	HALF-AND-HALF	n/a	cafe	-14.296875	-12.8984375	-0.31005859375	-10.140625	X
139080	POINTER_ON	n/a	LTP486	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	46.21875	41.65625	X
141231	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	SCREWS	n/a	hardware_store	36.6875	59.09375	37.15625	48.40625	X
154847	POINTER_ON	n/a	LTP486	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	16.953125	0.51708984375	X
162214	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	CANVAS	n/a	craft_shop	-3.099609375	-58.5	-6.5078125	-49.0625	X
168582	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	CHALK	n/a	gym	14.5	-33.6875	1.3671875	-33.9375	X
182198	POINTER_ON	n/a	LTP486	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-48.9375	-15.375	X
183431	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	CAGE	n/a	pet_store	-60.0	-11.5	-48.375	-11.90625	X
197047	POINTER_ON	n/a	LTP486	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	12.828125	-48.46875	X
199798	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	JEANS	n/a	clothing_store	32.1875	-60.90625	31.234375	-49.125	X
213485	WORD	wordpools/all_items.txt	LTP486	NiclsCourierClosedLoop	1	1	0	REFLECTORS	n/a	bike_shop	-29.59375	-37.1875	-28.703125	-46.0	X
