onset	duration	trial_type	sample	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
2.7001953125	n/a	STORE_MAPPINGS	5530	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
35.904296875	n/a	TRIAL_START	73532	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
45.84765625	n/a	WORD	93896	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	ASPARAGUS	n/a	grocery_store	-3.099609375	-58.5	-6.56640625	-48.96875	X
59.32958984375	n/a	WORD	121507	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	SEEDS	n/a	florist	26.5	17.0	25.96875	1.158203125	X
67.56201171875	n/a	WORD	138367	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	RINGS	n/a	jewelry_store	35.40625	-33.09375	46.25	-27.78125	X
81.02783203125	n/a	WORD	165945	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	NOSE_SPRAY	n/a	pharmacy	-14.296875	-12.8984375	-1.80078125	-11.0390625	X
91.40966796875	n/a	WORD	187207	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	BUNNY	n/a	pet_store	59.3125	-9.203125	48.9375	-8.5625	X
105.04248046875	n/a	POINTER_ON	215127	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-24.34375	7.03515625	X
110.658203125	n/a	WORD	226628	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	SHORTS	n/a	clothing_store	-31.796875	55.6875	-29.546875	49.21875	X
124.27392578125	n/a	POINTER_ON	254513	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	40.03125	46.71875	X
127.7236328125	n/a	WORD	261578	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	MUFFINS	n/a	bakery	58.3125	27.90625	49.28125	27.875	X
136.80615234375	n/a	WORD	280179	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	VIOLIN	n/a	music_store	36.6875	59.09375	37.28125	50.5625	X
150.43798828125	n/a	POINTER_ON	308097	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	13.328125	0.1287841796875	X
155.87158203125	n/a	WORD	319225	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	BRUSHES	n/a	barber_shop	14.5	-33.6875	1.0625	-32.90625	X
169.22021484375	n/a	WORD	346563	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	ADVIL	n/a	dentist	-60.0	-11.5	-48.96875	-12.09375	X
182.85205078125	n/a	POINTER_ON	374481	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-3.0703125	-49.125	X
187.40087890625	n/a	WORD	383797	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	JUMP_ROPE	n/a	gym	32.1875	-60.90625	31.453125	-49.65625	X
200.58349609375	n/a	WORD	410795	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	BOLTS	n/a	hardware_store	35.09375	26.703125	46.40625	31.5625	X
214.19970703125	n/a	POINTER_ON	438681	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	2.107421875	-4.5	X
223.31494140625	n/a	WORD	457349	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	PAINT	n/a	bike_shop	-39.0	-61.90625	-36.5625	-49.53125	X
236.94775390625	n/a	POINTER_ON	485269	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-1.97265625	-4.31640625	X
238.84765625	n/a	WORD	489160	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	NEEDLE	n/a	craft_shop	-9.1015625	17.90625	-9.984375	1.0771484375	X
250.896484375	n/a	WORD	513836	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	SCONES	n/a	cafe	14.6015625	-58.8125	9.5	-48.6875	X
259.845703125	n/a	TRIAL_END	532164	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-27.40625	-46.3125	X
270.86181640625	n/a	REC_START	554725	n/a	LTP470	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-28.765625	-46.28125	X
274.67822265625	n/a	REC_WORD	562541	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	0	1	0	NEEDLE	142	craft_shop	-9.1015625	17.90625	-28.765625	-46.28125	X
