mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP475	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
47621	TRIAL_START	n/a	LTP475	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
63699	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	TOOTHBRUSH	n/a	dentist	36.6875	59.09375
77316	POINTER_ON	n/a	LTP475	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
87016	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	SPEAKERS	n/a	music_store	14.5	-33.6875
100649	POINTER_ON	n/a	LTP475	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
102432	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	HANGERS	n/a	clothing_store	-60.0	-11.5
116050	POINTER_ON	n/a	LTP475	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
125333	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	SCREWS	n/a	hardware_store	59.3125	-9.203125
138949	POINTER_ON	n/a	LTP475	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
139849	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	PEARLS	n/a	jewelry_store	14.6015625	-58.8125
148316	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	TIRES	n/a	bike_shop	32.1875	-60.90625
162832	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	MEDICINE_BALL	n/a	gym	-9.1015625	17.90625
176449	POINTER_ON	n/a	LTP475	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
177616	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	HAM	n/a	grocery_store	35.40625	-33.09375
188299	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	COLLAR	n/a	pet_store	-3.099609375	-58.5
197066	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	SUNFLOWER	n/a	florist	-14.296875	-12.8984375
210082	WORD	wordpools/all_items.txt	LTP475	NiclsCourierReadOnly	1	1	0	HOT_CHOCOLATE	n/a	cafe	-29.59375	-37.1875
223699	POINTER_ON	n/a	LTP475	NiclsCourierReadOnly	1	1	0	n/a	n/a	n/a	n/a	n/a
