mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
17827	TRIAL_START	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.67572021484375e-06	-0.0	X
28118	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	BAGELS	n/a	bakery	59.3125	-9.203125	49.53125	-8.4375	X
41551	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	XYLOPHONE	n/a	music_store	14.5	-33.6875	1.6279296875	-32.625	X
52018	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	ASPIRIN	n/a	pharmacy	62.3125	-33.5	49.8125	-34.6875	X
66384	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	PIPES	n/a	hardware_store	-14.296875	-12.8984375	-1.4501953125	-11.03125	X
75534	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	PUMP	n/a	bike_shop	-3.099609375	-58.5	-6.84765625	-48.75	X
89750	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	SWEATSHIRT	n/a	clothing_store	35.40625	-33.09375	47.15625	-29.625	X
103102	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	COFFEE	n/a	cafe	14.6015625	-58.8125	11.640625	-49.0625	X
116734	POINTER_ON	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	46.46875	1.5283203125	X
120784	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	CONSTRUCTION_PAPER	n/a	craft_shop	35.09375	26.703125	46.90625	31.828125	X
134467	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	EMERALD	n/a	jewelry_store	-31.796875	55.6875	-29.3125	49.46875	X
148083	POINTER_ON	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	0.45703125	-33.34375	X
153300	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	HAIR_STRAIGHTENER	n/a	barber_shop	32.1875	-60.90625	31.34375	-49.46875	X
164934	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	HAMSTER	n/a	pet_store	-29.59375	-37.1875	-28.671875	-46.125	X
178566	POINTER_ON	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.6875	-0.9545898437499999	X
179851	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	OATMEAL	n/a	grocery_store	-9.1015625	17.90625	-9.9375	0.76171875	X
193734	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	PEONIES	n/a	florist	58.3125	27.90625	49.375	26.015625	X
207366	POINTER_ON	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-34.40625	48.84375	X
215418	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	ROPE	n/a	gym	-60.0	-11.5	-49.09375	-10.8671875	X
229033	POINTER_ON	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	1.55078125	-11.5703125	X
233317	WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	MOUTHWASH	n/a	dentist	26.5	17.0	26.1875	1.595703125	X
249116	TRIAL_END	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-34.84375	-49.1875	X
260133	REC_START	n/a	LTP498	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-36.65625	-49.21875	X
260718	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	BAGELS	12	bakery	59.3125	-9.203125	-36.65625	-49.21875	X
261439	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	XYLOPHONE	236	music_store	14.5	-33.6875	-36.65625	-49.21875	X
262427	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	PUMP	165	bike_shop	-3.099609375	-58.5	-36.65625	-49.21875	X
262912	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	PIPES	159	hardware_store	-14.296875	-12.8984375	-36.65625	-49.21875	X
263292	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	HAIR_STRAIGHTENER	101	barber_shop	32.1875	-60.90625	-36.65625	-49.21875	X
264198	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	CONSTRUCTION_PAPER	55	craft_shop	35.09375	26.703125	-36.65625	-49.21875	X
265198	REC_WORD_VV	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	<>	-1	n/a	n/a	n/a	-36.65625	-49.21875	X
265478	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	COFFEE	49	cafe	14.6015625	-58.8125	-36.65625	-49.21875	X
266555	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	SWEATSHIRT	209	clothing_store	35.40625	-33.09375	-36.65625	-49.21875	X
267572	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	OATMEAL	144	grocery_store	-9.1015625	17.90625	-36.65625	-49.21875	X
268215	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	HAMSTER	105	pet_store	-29.59375	-37.1875	-36.65625	-49.21875	X
269027	REC_WORD	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	1	1	0	PEONIES	157	florist	58.3125	27.90625	-36.65625	-49.21875	X
