mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP484	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
23423	TRIAL_START	n/a	LTP484	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-6.67572021484375e-06	-0.0	X
34052	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	SKIRT	n/a	clothing_store	59.3125	-9.203125	48.8125	-8.7890625	X
47684	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-13.234375	-47.28125	X
50234	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	PAINT	n/a	bike_shop	-29.59375	-37.1875	-29.03125	-46.8125	X
61551	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	THREAD	n/a	craft_shop	14.6015625	-58.8125	9.5078125	-48.6875	X
71568	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	EGGS	n/a	grocery_store	-14.296875	-12.8984375	-1.326171875	-10.984375	X
83234	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	EAR_PLUGS	n/a	pharmacy	58.3125	27.90625	48.59375	26.265625	X
96867	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-2.521484375	-14.8203125	X
104685	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	SOIL	n/a	florist	-39.0	-61.90625	-36.8125	-48.71875	X
118317	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-3.20703125	-5.48828125	X
120151	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	RECORDER	n/a	music_store	-9.1015625	17.90625	-10.1171875	0.85791015625	X
133751	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	MENU	n/a	pizzeria	32.1875	-60.90625	31.625	-48.65625	X
147384	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-46.0625	-41.5625	X
151334	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	TOWELS	n/a	barber_shop	-60.0	-11.5	-48.59375	-12.0546875	X
164950	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	6.97265625	-47.84375	X
172868	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	TRAIN_SET	n/a	toy_store	35.40625	-33.09375	47.375	-29.5625	X
178718	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	NAILGUN	n/a	hardware_store	62.3125	-33.5	49.53125	-35.125	X
190667	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	STRAWS	n/a	cafe	14.5	-33.6875	1.6455078125	-33.875	X
198285	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	3	1	0	CROISSANT	n/a	bakery	-3.099609375	-58.5	-6.34765625	-50.0	X
211916	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	42.84375	4.6875	X
