mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
36657	TRIAL_START	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
51568	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	CHAIN	n/a	bike_shop	58.3125	27.90625
65184	POINTER_ON	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
67983	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	AMPLIFIER	n/a	music_store	-31.796875	55.6875
81600	POINTER_ON	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
85834	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	ALLERGY_MEDICINE	n/a	pharmacy	14.6015625	-58.8125
98177	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	BAKING_SODA	n/a	bakery	59.3125	-9.203125
111783	POINTER_ON	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
119083	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	HANGERS	n/a	clothing_store	-29.59375	-37.1875
127533	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	RINGS	n/a	jewelry_store	-3.099609375	-58.5
141150	POINTER_ON	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
145267	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	VOLLEYBALL	n/a	gym	35.09375	26.703125
158100	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	MIRROR	n/a	barber_shop	35.40625	-33.09375
171717	POINTER_ON	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
173367	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	THREAD	n/a	craft_shop	36.6875	59.09375
186983	POINTER_ON	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
191999	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	SCREWS	n/a	hardware_store	-14.296875	-12.8984375
205617	POINTER_ON	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
209534	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	COMPUTER	n/a	dentist	-60.0	-11.5
221217	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	FRUIT	n/a	cafe	-39.0	-61.90625
234517	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	GARLIC	n/a	pizzeria	-9.1015625	17.90625
246451	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	DOLL	n/a	toy_store	14.5	-33.6875
257683	WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	DAFFODILS	n/a	florist	62.3125	-33.5
265733	TRIAL_END	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
276750	REC_START	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
278191	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	CHAIN	42	bike_shop	58.3125	27.90625
278931	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	AMPLIFIER	5	music_store	-31.796875	55.6875
279931	REC_WORD_VV	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
280654	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	ALLERGY_MEDICINE	3	pharmacy	14.6015625	-58.8125
281729	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	BAKING_SODA	14	bakery	59.3125	-9.203125
282729	REC_WORD_VV	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
284461	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	HANGERS	108	clothing_store	-29.59375	-37.1875
285374	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	RINGS	176	jewelry_store	-3.099609375	-58.5
286374	REC_WORD_VV	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
287744	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	VOLLEYBALL	230	gym	35.09375	26.703125
288744	REC_WORD_VV	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
291997	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	MIRROR	133	barber_shop	35.40625	-33.09375
292842	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	THREAD	215	craft_shop	36.6875	59.09375
293905	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	SCREWS	189	hardware_store	-14.296875	-12.8984375
294905	REC_WORD_VV	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
295272	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	COMPUTER	53	dentist	-60.0	-11.5
297651	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	FRUIT	90	cafe	-39.0	-61.90625
298651	REC_WORD_VV	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
301003	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	GARLIC	91	pizzeria	-9.1015625	17.90625
302143	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	DOLL	69	toy_store	14.5	-33.6875
302927	REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	DAFFODILS	64	florist	62.3125	-33.5
303927	REC_WORD_VV	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
366766	REC_STOP	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
375668	CUED_REC_CUE	n/a	LTP488	NiclsCourierReadOnly	4	1	0	SCREWS	n/a	hardware_store	-14.296875	-12.8984375
376863	CUED_REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	SCREWS	189	n/a	n/a	n/a
378199	CUED_REC_STOP	n/a	LTP488	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
380001	CUED_REC_CUE	n/a	LTP488	NiclsCourierReadOnly	4	1	0	COMPUTER	n/a	dentist	-60.0	-11.5
381106	CUED_REC_WORD	wordpools/all_items.txt	LTP488	NiclsCourierReadOnly	4	1	0	COMPUTER	53	n/a	n/a	n/a
