mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP481	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
30190	TRIAL_START	n/a	LTP481	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
46435	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	CURLING_IRON	n/a	barber_shop	-60.0	-11.5	-48.90625	-11.8984375	X
60152	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	TRACING_PAPER	n/a	craft_shop	-3.099609375	-58.5	-8.6484375	-49.40625	X
73784	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-46.0	-3.41015625	X
81318	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	CAT	n/a	pet_store	-31.796875	55.6875	-31.171875	49.15625	X
94934	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-47.4375	-12.0390625	X
100135	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	GUITAR	n/a	music_store	-39.0	-61.90625	-38.625	-48.75	X
113751	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-45.375	19.796875	X
125902	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	FLOSS	n/a	dentist	36.6875	59.09375	35.40625	49.125	X
139534	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	46.25	-40.8125	X
143918	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	WATER_GUN	n/a	toy_store	32.1875	-60.90625	33.0	-48.9375	X
157551	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	49.21875	15.203125	X
159535	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	SWEET-N-LOW	n/a	cafe	58.3125	27.90625	49.3125	26.171875	X
171618	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	HANDLE_BAR	n/a	bike_shop	35.40625	-33.09375	46.71875	-27.859375	X
185352	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	1	1	0	COLD_CUTS	n/a	grocery_store	-29.59375	-37.1875	-28.78125	-46.34375	X
198967	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	45.40625	-43.15625	X
