mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-2.741813659667968e-06	-0.0	X
1302	TL_START	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-2.741813659667968e-06	-0.0	X
174416	TL_END	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-49.53125	-10.125	X
177740	TRIAL_START	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-49.46875	-10.3671875	X
189750	POINTER_ON	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	47.84375	15.078125	X
191633	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	LIGHT	n/a	bike_shop	35.09375	26.703125	46.5625	31.21875	X
205150	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	JUMP_ROPE	n/a	gym	-29.59375	-37.1875	-28.546875	-46.53125	X
218783	POINTER_ON	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-35.5	50.75	X
219966	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	HALF-AND-HALF	n/a	cafe	-31.796875	55.6875	-30.6875	50.78125	X
230333	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	CONTACT_SOLUTION	n/a	pharmacy	-3.099609375	-58.5	-7.3125	-48.125	X
240367	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	TAPE_MEASURE	n/a	hardware_store	-14.296875	-12.8984375	-1.1455078125	-11.2421875	X
247699	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	RAZOR	n/a	barber_shop	14.5	-33.6875	1.912109375	-32.3125	X
259284	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	ORCHIDS	n/a	florist	58.3125	27.90625	49.1875	25.78125	X
272917	POINTER_ON	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	46.9375	-40.875	X
275566	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	EMBROIDERY	n/a	craft_shop	32.1875	-60.90625	33.28125	-49.875	X
288767	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	BAGS	n/a	grocery_store	36.6875	59.09375	37.71875	49.3125	X
302399	POINTER_ON	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-29.921875	-48.8125	X
303666	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	DENTIST'S_CHAIR	n/a	dentist	-39.0	-61.90625	-36.5625	-49.375	X
314267	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	BAGELS	n/a	bakery	-60.0	-11.5	-48.9375	-12.6015625	X
327900	POINTER_ON	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	44.5	-24.328125	X
330767	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	XYLOPHONE	n/a	music_store	35.40625	-33.09375	47.375	-29.421875	X
334550	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	TANK_TOP	n/a	clothing_store	62.3125	-33.5	49.84375	-33.46875	X
343134	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	RINGS	n/a	jewelry_store	14.6015625	-58.8125	11.515625	-49.71875	X
353050	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	PIZZA_BOX	n/a	pizzeria	26.5	17.0	25.828125	2.0234375	X
360950	TRIAL_END	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-8.890625	2.208984375	X
371983	REC_START	n/a	LTP451	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-9.6875	2.140625	X
372835	REC_WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	EMBROIDERY	78	craft_shop	32.1875	-60.90625	-9.6875	2.140625	X
374424	REC_WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	3	1	0	DENTIST'S_CHAIR	67	dentist	-39.0	-61.90625	-9.6875	2.140625	X
