mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
6401	TL_START	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
255950	TL_END	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
258816	TL_START	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
271350	POINTER_ON	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
468033	TL_END	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
483607	PRACTICE_DELIVERY_START	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
495617	POINTER_ON	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
500133	PRACTICE_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	0	COOKIES	n/a	bakery	-39.0	-61.90625
512466	PRACTICE_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	0	DOLL	n/a	toy_store	59.3125	-9.203125
520417	PRACTICE_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	0	CONFETTI	n/a	craft_shop	35.09375	26.703125
534400	PRACTICE_DELIVERY_END	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
535416	REC_START	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
560450	REC_STOP	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
568668	CUED_REC_CUE	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	CONFETTI	n/a	craft_shop	35.09375	26.703125
571483	CUED_REC_STOP	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
573518	CUED_REC_CUE	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	COOKIES	n/a	bakery	-39.0	-61.90625
575917	CUED_REC_STOP	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
578185	CUED_REC_CUE	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	DOLL	n/a	toy_store	59.3125	-9.203125
579517	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	0	<>	-1	n/a	n/a	n/a
584185	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	0	<>	-1	n/a	n/a	n/a
584200	CUED_REC_STOP	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
738283	EFR_MARK	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
740650	EFR_MARK	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
797899	PRACTICE_DELIVERY_START	n/a	LTP458	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
805050	PRACTICE_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	1	OLIVES	n/a	pizzeria	-60.0	-11.5
818817	PRACTICE_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	1	MILK	n/a	cafe	-9.1015625	17.90625
825999	PRACTICE_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	1	FERTILIZER	n/a	florist	-3.099609375	-58.5
839966	PRACTICE_DELIVERY_END	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
851016	REC_START	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
855216	EFR_MARK	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
856917	EFR_MARK	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
858516	EFR_MARK	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
876033	REC_STOP	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
883968	CUED_REC_CUE	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	FERTILIZER	n/a	florist	-3.099609375	-58.5
885036	CUED_REC_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	1	PEONIES	157	n/a	n/a	n/a
886350	CUED_REC_STOP	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
888118	CUED_REC_CUE	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	OLIVES	n/a	pizzeria	-60.0	-11.5
890121	CUED_REC_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	1	TOMATO_SAUCE	219	n/a	n/a	n/a
894117	CUED_REC_STOP	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
896134	CUED_REC_CUE	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	MILK	n/a	cafe	-9.1015625	17.90625
897600	CUED_REC_WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	practice	1	COFFEE	49	n/a	n/a	n/a
898500	CUED_REC_STOP	n/a	LTP458	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
909952	TRIAL_START	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
919783	WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	1	0	ROPE	n/a	gym	-14.296875	-12.8984375
930983	WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	1	0	SLED	n/a	toy_store	59.3125	-9.203125
941200	WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	1	0	DAFFODILS	n/a	florist	-3.099609375	-58.5
952066	WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	1	0	JACKET	n/a	clothing_store	35.40625	-33.09375
965683	POINTER_ON	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
971600	WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	1	0	DIAMOND	n/a	jewelry_store	-29.59375	-37.1875
985233	POINTER_ON	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
996717	WORD	wordpools/all_items.txt	LTP458	NiclsCourierReadOnly	0	1	0	LUMBER	n/a	hardware_store	14.6015625	-58.8125
1010350	POINTER_ON	n/a	LTP458	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
