mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
53006	TRIAL_START	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
65234	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MENU	n/a	pizzeria	35.40625	-33.09375
75366	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	SCISSORS	n/a	barber_shop	26.5	17.0
86884	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	TANK_TOP	n/a	clothing_store	-3.099609375	-58.5
100517	POINTER_ON	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
107650	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	BELL	n/a	bike_shop	36.6875	59.09375
114967	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	EAR_PLUGS	n/a	pharmacy	58.3125	27.90625
128600	POINTER_ON	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
134717	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MARKERS	n/a	craft_shop	-29.59375	-37.1875
148333	POINTER_ON	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
160800	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MICE	n/a	pet_store	35.09375	26.703125
174433	POINTER_ON	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
183617	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	NAILS	n/a	hardware_store	-60.0	-11.5
195951	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	HAM	n/a	grocery_store	14.5	-33.6875
209583	POINTER_ON	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
210784	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	BAKING_SODA	n/a	bakery	59.3125	-9.203125
220267	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	CHECKERS	n/a	toy_store	-14.296875	-12.8984375
230117	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	RECORDS	n/a	music_store	32.1875	-60.90625
237300	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	SYRUP	n/a	cafe	14.6015625	-58.8125
248233	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	TOOTHBRUSH	n/a	dentist	62.3125	-33.5
261850	POINTER_ON	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
263600	WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	LILIES	n/a	florist	-39.0	-61.90625
277267	TRIAL_END	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
288267	REC_START	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
288772	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	RECORDS	172	music_store	32.1875	-60.90625
289832	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	CHECKERS	44	toy_store	-14.296875	-12.8984375
291042	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	BAKING_SODA	14	bakery	59.3125	-9.203125
292042	REC_WORD_VV	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	<>	-1	n/a	n/a	n/a
292424	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	HAM	103	grocery_store	14.5	-33.6875
293579	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	SCISSORS	186	barber_shop	26.5	17.0
294789	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	TANK_TOP	213	clothing_store	-3.099609375	-58.5
296024	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	BELL	20	bike_shop	36.6875	59.09375
297114	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	EAR_PLUGS	75	pharmacy	58.3125	27.90625
298340	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	LILIES	123	florist	-39.0	-61.90625
299560	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	TOOTHBRUSH	220	dentist	62.3125	-33.5
301125	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	SYRUP	212	cafe	14.6015625	-58.8125
306270	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	NAILS	139	hardware_store	-60.0	-11.5
310290	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MICE	131	pet_store	35.09375	26.703125
314856	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MARKERS	128	craft_shop	-29.59375	-37.1875
355906	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MENU	130	pizzeria	35.40625	-33.09375
378284	REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
386434	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	RECORDS	n/a	music_store	32.1875	-60.90625
387364	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	RECORDS	172	n/a	n/a	n/a
388734	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
390568	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	MICE	n/a	pet_store	35.09375	26.703125
391458	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MICE	131	n/a	n/a	n/a
392900	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
394834	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	HAM	n/a	grocery_store	14.5	-33.6875
395879	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	HAM	103	n/a	n/a	n/a
397150	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
399001	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	SCISSORS	n/a	barber_shop	26.5	17.0
399951	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	SCISSORS	186	n/a	n/a	n/a
401467	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
403268	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	LILIES	n/a	florist	-39.0	-61.90625
404463	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	LILIES	123	n/a	n/a	n/a
405950	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
408085	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	TANK_TOP	n/a	clothing_store	-3.099609375	-58.5
409145	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	TANK_TOP	213	n/a	n/a	n/a
410367	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
412301	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	NAILS	n/a	hardware_store	-60.0	-11.5
413401	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	NAILS	139	n/a	n/a	n/a
414717	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
416834	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	BELL	n/a	bike_shop	36.6875	59.09375
417969	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	BELL	20	n/a	n/a	n/a
419150	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
420967	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	EAR_PLUGS	n/a	pharmacy	58.3125	27.90625
421762	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	EAR_PLUGS	75	n/a	n/a	n/a
423100	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
425167	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	MENU	n/a	pizzeria	35.40625	-33.09375
426167	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MENU	130	n/a	n/a	n/a
427700	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
429668	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	MARKERS	n/a	craft_shop	-29.59375	-37.1875
431028	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	MARKERS	128	n/a	n/a	n/a
432417	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
434668	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	SYRUP	n/a	cafe	14.6015625	-58.8125
435673	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	SYRUP	212	n/a	n/a	n/a
437050	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
439018	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	TOOTHBRUSH	n/a	dentist	62.3125	-33.5
440213	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	TOOTHBRUSH	220	n/a	n/a	n/a
441700	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
443902	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	BAKING_SODA	n/a	bakery	59.3125	-9.203125
444537	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	BAKING_SODA	14	n/a	n/a	n/a
446466	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
448634	CUED_REC_CUE	n/a	LTP474	NiclsCourierReadOnly	6	1	0	CHECKERS	n/a	toy_store	-14.296875	-12.8984375
449754	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierReadOnly	6	1	0	CHECKERS	44	n/a	n/a	n/a
451283	CUED_REC_STOP	n/a	LTP474	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
452800	TRIAL_START	n/a	LTP474	NiclsCourierReadOnly	6	1	1	n/a	n/a	n/a	n/a	n/a
