mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP493	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
25507	TRIAL_START	n/a	LTP493	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-6.67572021484375e-06	-0.0	X
34002	WORD	wordpools/all_items.txt	LTP493	NiclsCourierClosedLoop	3	1	0	TISSUES	n/a	pharmacy	26.5	17.0	25.9375	1.587890625	X
47634	POINTER_ON	n/a	LTP493	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	5.421875	-45.75	X
49018	WORD	wordpools/all_items.txt	LTP493	NiclsCourierClosedLoop	3	1	0	SANDPAPER	n/a	hardware_store	14.6015625	-58.8125	9.7734375	-48.59375	X
62618	POINTER_ON	n/a	LTP493	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-48.03125	-26.6875	X
64952	WORD	wordpools/all_items.txt	LTP493	NiclsCourierClosedLoop	3	1	0	GRAPES	n/a	grocery_store	-60.0	-11.5	-48.625	-11.96875	X
78583	POINTER_ON	n/a	LTP493	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-14.0078125	48.09375	X
84635	WORD	wordpools/all_items.txt	LTP493	NiclsCourierClosedLoop	3	1	0	MILK	n/a	cafe	36.6875	59.09375	35.375	49.53125	X
98751	WORD	wordpools/all_items.txt	LTP493	NiclsCourierClosedLoop	3	1	0	BOARD_GAME	n/a	toy_store	-31.796875	55.6875	-29.328125	50.0	X
112384	POINTER_ON	n/a	LTP493	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	-0.2120361328125	-27.25	X
118718	WORD	wordpools/all_items.txt	LTP493	NiclsCourierClosedLoop	3	1	0	LIGHT	n/a	bike_shop	32.1875	-60.90625	31.21875	-49.28125	X
132350	POINTER_ON	n/a	LTP493	NiclsCourierClosedLoop	3	1	0	n/a	n/a	n/a	n/a	n/a	0.35009765625	-12.5078125	X
135085	WORD	wordpools/all_items.txt	LTP493	NiclsCourierClosedLoop	3	1	0	GUITAR_STRINGS	n/a	music_store	-9.1015625	17.90625	-10.078125	0.9326171875	X
