mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
51323	TRIAL_START	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-6.794929504394531e-06	-0.0	X
55701	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	FISH_BOWL	n/a	pet_store	-9.1015625	17.90625	-9.7109375	1.6435546875	X
69334	POINTER_ON	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	15.984375	49.15625	X
72301	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	CHOCOLATE	n/a	cafe	36.6875	59.09375	35.46875	49.5625	X
85934	POINTER_ON	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	43.46875	-45.46875	X
92301	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	RETAINER	n/a	dentist	-3.099609375	-58.5	-6.65234375	-49.28125	X
105918	POINTER_ON	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	47.1875	-26.6875	X
112968	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	SANDPAPER	n/a	hardware_store	35.09375	26.703125	46.8125	31.703125	X
126200	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	DUMBELLS	n/a	gym	35.40625	-33.09375	46.53125	-27.875	X
140635	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	TIRES	n/a	bike_shop	-39.0	-61.90625	-36.71875	-49.6875	X
154318	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	AMPLIFIER	n/a	music_store	-14.296875	-12.8984375	-1.7216796875	-10.953125	X
166151	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	ALLERGY_MEDICINE	n/a	pharmacy	58.3125	27.90625	49.625	26.0	X
179768	POINTER_ON	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	47.78125	-39.9375	X
189201	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	NEEDLE	n/a	craft_shop	-29.59375	-37.1875	-28.9375	-46.4375	X
202834	POINTER_ON	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	42.8125	-47.4375	X
205218	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	BLUEBERRIES	n/a	grocery_store	62.3125	-33.5	49.46875	-34.5	X
218851	POINTER_ON	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-18.890625	-48.4375	X
226068	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	LEGOS	n/a	toy_store	-60.0	-11.5	-48.59375	-11.8671875	X
239701	POINTER_ON	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-2.16796875	-43.375	X
241617	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	SWEATSHIRT	n/a	clothing_store	14.5	-33.6875	1.0517578125	-33.6875	X
254384	WORD	wordpools/all_items.txt	LTP462	NiclsCourierClosedLoop	0	1	0	RAZOR	n/a	barber_shop	32.1875	-60.90625	31.203125	-49.46875	X
268017	POINTER_ON	n/a	LTP462	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	15.78125	-0.9628906250000001	X
