mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
38307	TRIAL_START	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
51434	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	BREAD	n/a	bakery	26.5	17.0
59834	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	SWEET-N-LOW	n/a	cafe	-14.296875	-12.8984375
73467	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
75367	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	HAIR_STRAIGHTENER	n/a	barber_shop	35.40625	-33.09375
84483	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	COLD_CUTS	n/a	grocery_store	59.3125	-9.203125
98117	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
105200	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	SAXOPHONE	n/a	music_store	14.6015625	-58.8125
119434	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	SOCKS	n/a	clothing_store	32.1875	-60.90625
133050	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
139767	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	GUINEA_PIG	n/a	pet_store	-60.0	-11.5
153401	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
166317	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	NOSE_SPRAY	n/a	pharmacy	58.3125	27.90625
179950	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
196067	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	FERNS	n/a	florist	-39.0	-61.90625
209684	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
221217	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	HAMMER	n/a	hardware_store	36.6875	59.09375
235701	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	KARAOKE_MACHINE	n/a	toy_store	62.3125	-33.5
248817	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	FLUORIDE	n/a	dentist	35.09375	26.703125
262434	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
268801	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	HELMET	n/a	bike_shop	-29.59375	-37.1875
275651	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	TRACING_PAPER	n/a	craft_shop	-3.099609375	-58.5
285601	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	ANCHOVIES	n/a	pizzeria	-9.1015625	17.90625
293400	TRIAL_END	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
304433	REC_START	n/a	LTP486	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
305722	REC_WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	BREAD	29	bakery	26.5	17.0
306839	REC_WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	HAIR_STRAIGHTENER	101	barber_shop	35.40625	-33.09375
308515	REC_WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	2	1	0	COLD_CUTS	50	grocery_store	59.3125	-9.203125
