mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP478	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
29702	TRIAL_START	n/a	LTP478	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
49364	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	FLOUR	n/a	bakery	-60.0	-11.5	-49.03125	-11.8515625	X
59514	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	GRAPES	n/a	grocery_store	-29.59375	-37.1875	-29.90625	-46.625	X
71481	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	SCREWS	n/a	hardware_store	-9.1015625	17.90625	-9.6484375	1.4794921875	X
85464	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	NECKLACE	n/a	jewelry_store	35.09375	26.703125	46.21875	31.65625	X
98464	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	GAUZE	n/a	pharmacy	62.3125	-33.5	49.75	-32.8125	X
108764	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	COFFEE	n/a	cafe	26.5	17.0	28.078125	1.5048828125	X
120931	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	SOCKS	n/a	clothing_store	-3.099609375	-58.5	-7.25390625	-48.5	X
133380	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	VOLLEYBALL	n/a	gym	35.40625	-33.09375	46.5625	-29.890625	X
143131	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	2	1	0	TOOTHBRUSH	n/a	dentist	32.1875	-60.90625	33.15625	-49.03125	X
