mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
18824	TRIAL_START	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
28052	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	FISH_BOWL	n/a	pet_store	14.6015625	-58.8125
40918	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	POTS	n/a	florist	59.3125	-9.203125
51484	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	APRON	n/a	bakery	-9.1015625	17.90625
65118	POINTER_ON	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
71268	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	HAIR_STRAIGHTENER	n/a	barber_shop	35.40625	-33.09375
84901	POINTER_ON	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
94701	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	SWEATSHIRT	n/a	clothing_store	-60.0	-11.5
108334	POINTER_ON	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
113035	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	CEREAL	n/a	grocery_store	32.1875	-60.90625
126668	POINTER_ON	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
134084	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	VITAMINS	n/a	pharmacy	-31.796875	55.6875
148551	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	RIBBON	n/a	craft_shop	58.3125	27.90625
154268	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	PIPES	n/a	hardware_store	35.09375	26.703125
167901	POINTER_ON	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
169851	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	BACK_PACK	n/a	bike_shop	14.5	-33.6875
181351	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	KARAOKE_MACHINE	n/a	toy_store	26.5	17.0
194984	POINTER_ON	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
198318	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	SPATULA	n/a	pizzeria	-39.0	-61.90625
211934	POINTER_ON	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
222967	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	HARMONICA	n/a	music_store	36.6875	59.09375
236584	POINTER_ON	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
246584	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	RETAINER	n/a	dentist	-29.59375	-37.1875
259651	WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	RINGS	n/a	jewelry_store	-14.296875	-12.8984375
271201	TRIAL_END	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
282217	REC_START	n/a	LTP500	NiclsCourierReadOnly	5	1	0	n/a	n/a	n/a	n/a	n/a
282738	REC_WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	RINGS	176	jewelry_store	-14.296875	-12.8984375
283290	REC_WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	RETAINER	174	dentist	-29.59375	-37.1875
284040	REC_WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	SPATULA	199	pizzeria	-39.0	-61.90625
284946	REC_WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	POTS	163	florist	59.3125	-9.203125
285520	REC_WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	KARAOKE_MACHINE	117	toy_store	26.5	17.0
286520	REC_WORD_VV	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	<>	-1	n/a	n/a	n/a
290000	REC_WORD	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	CEREAL	41	grocery_store	32.1875	-60.90625
291000	REC_WORD_VV	wordpools/all_items.txt	LTP500	NiclsCourierReadOnly	5	1	0	<>	-1	n/a	n/a	n/a
