mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
35289	TRIAL_START	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
39568	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	KICKBOARD	n/a	gym	-14.296875	-12.8984375
48468	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	PLIERS	n/a	hardware_store	26.5	17.0
59017	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	DOUGH	n/a	pizzeria	35.09375	26.703125
69267	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	PASTRIES	n/a	cafe	59.3125	-9.203125
81717	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	YOYO	n/a	toy_store	36.6875	59.09375
95334	POINTER_ON	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
105767	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	CONDITIONER	n/a	barber_shop	-39.0	-61.90625
119384	POINTER_ON	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
123684	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	GOLD	n/a	jewelry_store	-31.796875	55.6875
137301	POINTER_ON	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
145884	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	VITAMINS	n/a	pharmacy	35.40625	-33.09375
159500	POINTER_ON	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
164567	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	HAMSTER	n/a	pet_store	-60.0	-11.5
178200	POINTER_ON	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
182500	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	LOCKS	n/a	bike_shop	32.1875	-60.90625
192684	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	FERTILIZER	n/a	florist	-3.099609375	-58.5
206301	POINTER_ON	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
207517	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	DRILL	n/a	dentist	62.3125	-33.5
221134	POINTER_ON	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
222684	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	SUGAR	n/a	bakery	14.5	-33.6875
232668	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	MARKERS	n/a	craft_shop	-9.1015625	17.90625
245284	WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	BASS	n/a	music_store	14.6015625	-58.8125
256484	TRIAL_END	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
267484	REC_START	n/a	LTP477	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
268332	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	MARKERS	128	craft_shop	-9.1015625	17.90625
269914	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	BASS	18	music_store	14.6015625	-58.8125
270939	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	SUGAR	206	bakery	14.5	-33.6875
272221	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	PLIERS	162	hardware_store	26.5	17.0
273525	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	KICKBOARD	118	gym	-14.296875	-12.8984375
276235	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	LOCKS	124	bike_shop	32.1875	-60.90625
278383	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	DRILL	72	dentist	62.3125	-33.5
280080	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	HAMSTER	105	pet_store	-60.0	-11.5
281556	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	GOLD	94	jewelry_store	-31.796875	55.6875
286373	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	YOYO	238	toy_store	36.6875	59.09375
288515	REC_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	3	1	0	DOUGH	70	pizzeria	35.09375	26.703125
