mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
32590	TRIAL_START	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
50117	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	AMETHYST	n/a	jewelry_store	36.6875	59.09375
63733	POINTER_ON	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
66067	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	LEVEL	n/a	hardware_store	62.3125	-33.5
79700	POINTER_ON	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
89433	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	YARN	n/a	craft_shop	-31.796875	55.6875
103050	POINTER_ON	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
111934	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	BEANS	n/a	grocery_store	32.1875	-60.90625
125567	POINTER_ON	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
126783	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	VOLLEYBALL	n/a	gym	-9.1015625	17.90625
140417	POINTER_ON	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
142267	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	LILIES	n/a	florist	-39.0	-61.90625
152184	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	BOARD_GAME	n/a	toy_store	-60.0	-11.5
165800	POINTER_ON	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
167167	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	SHORTS	n/a	clothing_store	-3.099609375	-58.5
175301	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	FISH_BOWL	n/a	pet_store	-14.296875	-12.8984375
187800	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	LIGHT	n/a	bike_shop	58.3125	27.90625
199101	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	HARMONICA	n/a	music_store	26.5	17.0
211933	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	PIZZA_BOX	n/a	pizzeria	-29.59375	-37.1875
225550	POINTER_ON	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
227333	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	COFFEE	n/a	cafe	35.40625	-33.09375
241033	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	GAUZE	n/a	pharmacy	14.5	-33.6875
254668	POINTER_ON	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
256233	WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	MOUTHWASH	n/a	dentist	59.3125	-9.203125
270050	TRIAL_END	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
281067	REC_START	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
282538	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	AMETHYST	4	jewelry_store	36.6875	59.09375
284098	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	LEVEL	121	hardware_store	62.3125	-33.5
285623	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	YARN	237	craft_shop	-31.796875	55.6875
287148	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	BEANS	19	grocery_store	32.1875	-60.90625
288653	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	PIZZA_BOX	160	pizzeria	-29.59375	-37.1875
289653	REC_WORD_VV	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	<>	-1	n/a	n/a	n/a
290284	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	COFFEE	49	cafe	35.40625	-33.09375
291509	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	GAUZE	92	pharmacy	14.5	-33.6875
295719	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	FISH_BOWL	84	pet_store	-14.296875	-12.8984375
297304	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	VOLLEYBALL	230	gym	-9.1015625	17.90625
299014	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	BOARD_GAME	24	toy_store	-60.0	-11.5
300534	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	LILIES	123	florist	-39.0	-61.90625
301994	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	PIZZA_BOX	160	pizzeria	-29.59375	-37.1875
307140	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	HARMONICA	109	music_store	26.5	17.0
309790	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	MOUTHWASH	134	dentist	59.3125	-9.203125
316945	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	LEVEL	121	hardware_store	62.3125	-33.5
319250	EFR_MARK	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
319250	EFR_MARK	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
321915	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	AMETHYST	4	jewelry_store	36.6875	59.09375
323883	EFR_MARK	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
323883	EFR_MARK	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
330066	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	VOLLEYBALL	230	gym	-9.1015625	17.90625
348634	REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	LIGHT	122	bike_shop	58.3125	27.90625
371083	REC_STOP	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
380102	CUED_REC_CUE	n/a	LTP497	NiclsCourierReadOnly	2	1	0	MOUTHWASH	n/a	dentist	59.3125	-9.203125
381718	CUED_REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	MOUTHWASH	134	n/a	n/a	n/a
382616	CUED_REC_STOP	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
384884	CUED_REC_CUE	n/a	LTP497	NiclsCourierReadOnly	2	1	0	BEANS	n/a	grocery_store	32.1875	-60.90625
386182	CUED_REC_WORD	wordpools/all_items.txt	LTP497	NiclsCourierReadOnly	2	1	0	BEANS	19	n/a	n/a	n/a
387366	CUED_REC_STOP	n/a	LTP497	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
389400	CUED_REC_CUE	n/a	LTP497	NiclsCourierReadOnly	2	1	0	YARN	n/a	craft_shop	-31.796875	55.6875
