mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
25955	TRIAL_START	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
34884	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	DOUGHNUT	n/a	bakery	-3.099609375	-58.5	-6.60546875	-48.9375	X
47100	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	SCREWDRIVER	n/a	hardware_store	62.3125	-33.5	49.96875	-34.78125	X
60367	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	RECORDS	n/a	music_store	-9.1015625	17.90625	-9.765625	1.576171875	X
74501	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	MENU	n/a	pizzeria	32.1875	-60.90625	31.140625	-49.5	X
88117	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-2.5	-5.31640625	X
96184	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	HAMSTER	n/a	pet_store	-31.796875	55.6875	-30.03125	48.625	X
109799	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	46.8125	30.625	X
114917	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	SANDALS	n/a	clothing_store	59.3125	-9.203125	49.875	-8.3984375	X
128550	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-17.671875	-49.40625	X
131367	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	SEEDS	n/a	florist	-39.0	-61.90625	-36.65625	-49.8125	X
144983	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	3.88671875	-3.068359375	X
153484	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	X-RAY_MACHINE	n/a	dentist	35.09375	26.703125	46.15625	31.65625	X
167100	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-44.125	43.40625	X
173834	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	HAIR_SPRAY	n/a	barber_shop	-60.0	-11.5	-48.25	-10.8671875	X
187450	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-21.921875	48.28125	X
194501	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	GOLD	n/a	jewelry_store	36.6875	59.09375	35.34375	49.0	X
208116	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-0.7919921875	-8.59375	X
215800	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	LIGHT	n/a	bike_shop	-29.59375	-37.1875	-28.78125	-46.6875	X
229416	POINTER_ON	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	46.5	-46.4375	X
232234	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	KARAOKE_MACHINE	n/a	toy_store	35.40625	-33.09375	46.40625	-29.765625	X
245451	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	CONSTRUCTION_PAPER	n/a	craft_shop	14.6015625	-58.8125	11.5	-49.15625	X
251234	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	HOT_CHOCOLATE	n/a	cafe	14.5	-33.6875	0.380126953125	-33.375	X
257334	WORD	wordpools/all_items.txt	LTP484	NiclsCourierClosedLoop	2	1	0	BOTTLED_WATER	n/a	grocery_store	-14.296875	-12.8984375	-1.0517578125	-11.0546875	X
268283	TRIAL_END	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	48.21875	24.46875	X
279283	REC_START	n/a	LTP484	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	47.84375	26.875	X
