mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
36392	TRIAL_START	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
41071	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	ASPIRIN	n/a	pharmacy	-14.296875	-12.8984375	-0.6513671875	-9.15625	X
54703	POINTER_ON	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-23.0	42.15625	X
56820	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	SWEATSHIRT	n/a	clothing_store	-31.796875	55.6875	-29.0625	50.5625	X
68120	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	COTTON_BALLS	n/a	dentist	-60.0	-11.5	-48.375	-10.828125	X
81753	POINTER_ON	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-0.53369140625	-22.828125	X
87470	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	POTS	n/a	florist	26.5	17.0	26.078125	1.2421875	X
101103	POINTER_ON	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-10.78125	-48.15625	X
103887	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	OREGANO	n/a	pizzeria	-29.59375	-37.1875	-28.859375	-46.59375	X
117538	POINTER_ON	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.875	0.19580078125	X
125103	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	TAPE_MEASURE	n/a	hardware_store	35.09375	26.703125	46.84375	31.671875	X
138736	POINTER_ON	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	45.90625	-42.40625	X
141287	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	JUMP_ROPE	n/a	gym	32.1875	-60.90625	32.90625	-50.21875	X
149570	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	CHECKERS	n/a	toy_store	62.3125	-33.5	50.25	-34.90625	X
162854	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	TOWELS	n/a	barber_shop	14.5	-33.6875	1.59375	-33.90625	X
177020	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	PLATINUM	n/a	jewelry_store	35.40625	-33.09375	46.46875	-27.8125	X
187954	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	BLUEBERRIES	n/a	grocery_store	-3.099609375	-58.5	-6.53125	-49.75	X
199903	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	PASTELS	n/a	craft_shop	-9.1015625	17.90625	-9.7109375	1.5947265625	X
213537	POINTER_ON	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-22.53125	-49.78125	X
215804	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	TIRES	n/a	bike_shop	-39.0	-61.90625	-36.75	-49.25	X
229436	POINTER_ON	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-2.63671875	-9.34375	X
236771	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	PARROT	n/a	pet_store	59.3125	-9.203125	49.78125	-8.5703125	X
246153	WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	ROLL	n/a	bakery	58.3125	27.90625	49.375	26.015625	X
262236	TRIAL_END	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	13.796875	-49.28125	X
273237	REC_START	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
275485	REC_WORD_VV	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	<>	-1	n/a	n/a	n/a	11.515625	-49.3125	X
281522	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	ASPIRIN	10	pharmacy	-14.296875	-12.8984375	11.515625	-49.3125	X
285722	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	OREGANO	149	pizzeria	-29.59375	-37.1875	11.515625	-49.3125	X
289267	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	BLUEBERRIES	23	grocery_store	-3.099609375	-58.5	11.515625	-49.3125	X
293122	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	TOWELS	222	barber_shop	14.5	-33.6875	11.515625	-49.3125	X
294667	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	PASTELS	152	craft_shop	-9.1015625	17.90625	11.515625	-49.3125	X
296692	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	PLATINUM	161	jewelry_store	35.40625	-33.09375	11.515625	-49.3125	X
298317	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	CHECKERS	44	toy_store	62.3125	-33.5	11.515625	-49.3125	X
300707	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	ROLL	177	bakery	58.3125	27.90625	11.515625	-49.3125	X
302292	REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	TAPE_MEASURE	214	hardware_store	35.09375	26.703125	11.515625	-49.3125	X
363253	REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
371588	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	COTTON_BALLS	n/a	dentist	-60.0	-11.5	11.515625	-49.3125	X
374738	CUED_REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	COTTON_BALLS	58	n/a	n/a	n/a	11.515625	-49.3125	X
375803	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
377671	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	PARROT	n/a	pet_store	59.3125	-9.203125	11.515625	-49.3125	X
383686	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
383687	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	<>	-1	n/a	n/a	n/a	11.515625	-49.3125	X
385754	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	POTS	n/a	florist	26.5	17.0	11.515625	-49.3125	X
388574	CUED_REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	POTS	163	n/a	n/a	n/a	11.515625	-49.3125	X
389219	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
391254	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	SWEATSHIRT	n/a	clothing_store	-31.796875	55.6875	11.515625	-49.3125	X
397270	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
397270	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	<>	-1	n/a	n/a	n/a	11.515625	-49.3125	X
399338	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	JUMP_ROPE	n/a	gym	32.1875	-60.90625	11.515625	-49.3125	X
405353	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	<>	-1	n/a	n/a	n/a	11.515625	-49.3125	X
405353	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
407604	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	PASTELS	n/a	craft_shop	-9.1015625	17.90625	11.515625	-49.3125	X
408926	CUED_REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	PASTELS	152	n/a	n/a	n/a	11.515625	-49.3125	X
409936	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
412171	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	OREGANO	n/a	pizzeria	-29.59375	-37.1875	11.515625	-49.3125	X
413941	CUED_REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	OREGANO	149	n/a	n/a	n/a	11.515625	-49.3125	X
414819	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
416971	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	ROLL	n/a	bakery	58.3125	27.90625	11.515625	-49.3125	X
420721	CUED_REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	ROLL	177	n/a	n/a	n/a	11.515625	-49.3125	X
421219	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
423171	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	CHECKERS	n/a	toy_store	62.3125	-33.5	11.515625	-49.3125	X
426944	CUED_REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	CHECKERS	44	n/a	n/a	n/a	11.515625	-49.3125	X
427703	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
429487	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	TAPE_MEASURE	n/a	hardware_store	35.09375	26.703125	11.515625	-49.3125	X
431741	CUED_REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	TAPE_MEASURE	214	n/a	n/a	n/a	11.515625	-49.3125	X
432636	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
434803	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	TIRES	n/a	bike_shop	-39.0	-61.90625	11.515625	-49.3125	X
438236	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	<>	-1	n/a	n/a	n/a	11.515625	-49.3125	X
438236	CUED_REC_STOP	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	11.515625	-49.3125	X
440437	CUED_REC_CUE	n/a	LTP470	NiclsCourierClosedLoop	1	1	0	PLATINUM	n/a	jewelry_store	35.40625	-33.09375	11.515625	-49.3125	X
441720	CUED_REC_WORD	wordpools/all_items.txt	LTP470	NiclsCourierClosedLoop	1	1	0	PLATINUM	161	n/a	n/a	n/a	11.515625	-49.3125	X
