mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
27055	TRIAL_START	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
44050	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	TANK_TOP	n/a	clothing_store	36.6875	59.09375	35.5625	49.25	X
57683	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-20.09375	48.28125	X
72317	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	XYLOPHONE	n/a	music_store	-39.0	-61.90625	-38.5	-49.78125	X
83450	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	BIRD	n/a	pet_store	-60.0	-11.5	-48.78125	-12.046875	X
97083	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	1.134765625	-41.875	X
98817	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	LOTION	n/a	pharmacy	14.5	-33.6875	1.4306640625	-33.78125	X
112449	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	44.375	-0.2607421875	X
114283	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	LEVEL	n/a	hardware_store	59.3125	-9.203125	49.09375	-8.7109375	X
127899	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-22.546875	9.6328125	X
133134	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	BAGS	n/a	grocery_store	-31.796875	55.6875	-29.484375	49.125	X
146750	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-10.90625	48.125	X
155834	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	PENDANT	n/a	jewelry_store	58.3125	27.90625	49.40625	27.84375	X
169467	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	0.6650390625	-32.0	X
174634	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	BOXING_GLOVES	n/a	gym	-29.59375	-37.1875	-28.84375	-46.3125	X
188250	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	44.53125	-49.53125	X
191567	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	CHOCOLATE_CHIPS	n/a	bakery	35.40625	-33.09375	46.53125	-29.71875	X
202734	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	BOARD_GAME	n/a	toy_store	14.6015625	-58.8125	11.4921875	-48.71875	X
214383	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	CAPE	n/a	barber_shop	-9.1015625	17.90625	-9.796875	2.15234375	X
228016	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	49.84375	-26.28125	X
229484	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	RIBBON	n/a	craft_shop	62.3125	-33.5	49.9375	-32.75	X
243100	POINTER_ON	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	9.8671875	1.2119140625	X
245767	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	NAPKINS	n/a	cafe	-14.296875	-12.8984375	-2.154296875	-9.0078125	X
256517	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	MENU	n/a	pizzeria	32.1875	-60.90625	31.15625	-49.53125	X
269650	WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	X-RAY_MACHINE	n/a	dentist	35.09375	26.703125	46.25	31.546875	X
293299	TRIAL_END	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-4.49609375	-49.125	X
304316	REC_START	n/a	LTP494	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.578125	-50.03125	X
310239	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	GAUZE	92	n/a	n/a	n/a	-6.578125	-50.03125	X
311672	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	BIRD	21	pet_store	-60.0	-11.5	-6.578125	-50.03125	X
313462	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	XYLOPHONE	236	music_store	-39.0	-61.90625	-6.578125	-50.03125	X
317902	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	BOXING_GLOVES	27	gym	-29.59375	-37.1875	-6.578125	-50.03125	X
324101	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	BOARD_GAME	24	toy_store	14.6015625	-58.8125	-6.578125	-50.03125	X
332404	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	MENU	130	pizzeria	32.1875	-60.90625	-6.578125	-50.03125	X
334426	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	RIBBON	175	craft_shop	62.3125	-33.5	-6.578125	-50.03125	X
339977	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	LEVEL	121	hardware_store	59.3125	-9.203125	-6.578125	-50.03125	X
343772	REC_WORD	wordpools/all_items.txt	LTP494	NiclsCourierClosedLoop	1	1	0	PENDANT	156	jewelry_store	58.3125	27.90625	-6.578125	-50.03125	X
