mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
1919	TL_START	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
127367	TL_END	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
128956	TRIAL_START	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
137034	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	DRILL	n/a	dentist	-14.296875	-12.8984375
146417	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	PUNCHING_BAG	n/a	gym	35.40625	-33.09375
154916	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	PAINT	n/a	bike_shop	-29.59375	-37.1875
167200	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	CREAM	n/a	cafe	59.3125	-9.203125
176800	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	TRAIN_SET	n/a	toy_store	14.6015625	-58.8125
184766	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	BAGELS	n/a	bakery	26.5	17.0
193467	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	CHEW_TOY	n/a	pet_store	-9.1015625	17.90625
204350	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	SUNFLOWER	n/a	florist	58.3125	27.90625
210460	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	PEPPERONI	n/a	pizzeria	35.09375	26.703125
224067	POINTER_ON	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
228883	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	GUITAR_STRINGS	n/a	music_store	-60.0	-11.5
243400	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	JEANS	n/a	clothing_store	14.5	-33.6875
257033	POINTER_ON	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
264350	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	WRENCH	n/a	hardware_store	32.1875	-60.90625
273583	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	BLOW_DRYER	n/a	barber_shop	62.3125	-33.5
287217	POINTER_ON	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
293167	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	ORANGE_JUICE	n/a	grocery_store	-39.0	-61.90625
307417	WORD	wordpools/all_items.txt	LTP455	NiclsCourierReadOnly	2	1	0	THREAD	n/a	craft_shop	36.6875	59.09375
325883	TRIAL_END	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
328366	EFR_MARK	n/a	LTP455	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
