onset	duration	trial_type	sample	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
1.11572265625	n/a	STORE_MAPPINGS	2285	n/a	LTP495	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
28.23681640625	n/a	TRIAL_START	57829	n/a	LTP495	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
50.76220703125	n/a	WORD	103961	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	GUITAR_STRINGS	n/a	music_store	35.40625	-33.09375
63.4775390625	n/a	WORD	130002	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	TAPE_MEASURE	n/a	hardware_store	14.5	-33.6875
72.6435546875	n/a	WORD	148774	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	BOXING_GLOVES	n/a	gym	14.6015625	-58.8125
86.27587890625	n/a	POINTER_ON	176693	n/a	LTP495	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
93.4931640625	n/a	WORD	191474	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	SPATULA	n/a	pizzeria	-31.796875	55.6875
106.2412109375	n/a	WORD	217582	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	BIRD	n/a	pet_store	36.6875	59.09375
117.15673828125	n/a	WORD	239937	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	BELL	n/a	bike_shop	59.3125	-9.203125
131.08935546875	n/a	WORD	268471	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	BAGS	n/a	grocery_store	-3.099609375	-58.5
145.00537109375	n/a	WORD	296971	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	MUFFINS	n/a	bakery	26.5	17.0
158.6376953125	n/a	POINTER_ON	324890	n/a	LTP495	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
162.83740234375	n/a	WORD	333491	wordpools/all_items.txt	LTP495	NiclsCourierReadOnly	7	1	0	FABRIC	n/a	craft_shop	-39.0	-61.90625
176.46923828125	n/a	POINTER_ON	361409	n/a	LTP495	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
