mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP454	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
3584	TL_START	n/a	LTP454	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
303351	TL_END	n/a	LTP454	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
309500	TL_START	n/a	LTP454	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
342100	POINTER_ON	n/a	LTP454	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
512051	TL_END	n/a	LTP454	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
577856	PRACTICE_DELIVERY_START	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
589867	POINTER_ON	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
593950	PRACTICE_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	0	CONFETTI	n/a	craft_shop	-29.59375	-37.1875
613450	PRACTICE_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	0	RECORDER	n/a	music_store	14.5	-33.6875
632333	PRACTICE_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	0	MOUTHWASH	n/a	dentist	-31.796875	55.6875
643567	PRACTICE_DELIVERY_END	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
644567	REC_START	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
669600	REC_STOP	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
677519	CUED_REC_CUE	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	CONFETTI	n/a	craft_shop	-29.59375	-37.1875
680124	CUED_REC_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	0	PASTELS	152	n/a	n/a	n/a
682233	CUED_REC_STOP	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
684101	CUED_REC_CUE	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	RECORDER	n/a	music_store	14.5	-33.6875
686716	CUED_REC_STOP	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
687859	CUED_REC_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	0	RECORDS	172	n/a	n/a	n/a
688535	CUED_REC_CUE	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	MOUTHWASH	n/a	dentist	-31.796875	55.6875
690830	CUED_REC_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	0	MOUTHWASH	134	n/a	n/a	n/a
691267	CUED_REC_STOP	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
908850	PRACTICE_DELIVERY_START	n/a	LTP454	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
916717	PRACTICE_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	1	PASTELS	n/a	craft_shop	-29.59375	-37.1875
932817	PRACTICE_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	1	VITAMINS	n/a	pharmacy	58.3125	27.90625
956600	PRACTICE_WORD	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	1	PLATINUM	n/a	jewelry_store	35.40625	-33.09375
979517	PRACTICE_DELIVERY_END	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
990534	REC_START	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1021317	EFR_MARK	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1023733	EFR_MARK	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1025867	EFR_MARK	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1038450	EFR_MARK	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1039883	EFR_MARK	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1043884	REC_STOP	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1052118	CUED_REC_CUE	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	PASTELS	n/a	craft_shop	-29.59375	-37.1875
1058117	CUED_REC_STOP	n/a	LTP454	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1058134	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP454	NiclsCourierReadOnly	0	practice	1	<>	-1	n/a	n/a	n/a
