mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
15607	TRIAL_START	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.67572021484375e-06	-0.0	X
24417	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	EMERALD	n/a	jewelry_store	14.6015625	-58.8125	9.5703125	-48.53125	X
36634	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	MEDICINE_BALL	n/a	gym	-9.1015625	17.90625	-9.765625	1.2626953125	X
51067	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	BREAKS	n/a	bike_shop	32.1875	-60.90625	31.234375	-49.375	X
62167	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	OREGANO	n/a	pizzeria	26.5	17.0	28.046875	1.16796875	X
73299	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	TURTLE	n/a	pet_store	-3.099609375	-58.5	-6.96875	-48.6875	X
85434	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	PURSE	n/a	clothing_store	-60.0	-11.5	-48.65625	-12.0390625	X
99067	POINTER_ON	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-3.21875	-44.96875	X
101217	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	VIOLIN	n/a	music_store	14.5	-33.6875	1.2275390625	-33.84375	X
112633	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	LEGOS	n/a	toy_store	-39.0	-61.90625	-36.5625	-48.96875	X
126250	POINTER_ON	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-46.625	43.65625	X
139167	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	FABRIC	n/a	craft_shop	35.09375	26.703125	46.53125	33.46875	X
152783	POINTER_ON	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-10.6015625	50.1875	X
155566	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	Q-TIPS	n/a	pharmacy	-31.796875	55.6875	-29.453125	49.71875	X
169183	POINTER_ON	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	13.5078125	-1.65625	X
174266	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	LUMBER	n/a	hardware_store	59.3125	-9.203125	49.09375	-8.53125	X
187883	POINTER_ON	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	12.6640625	-47.3125	X
193217	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	PASTRIES	n/a	cafe	-29.59375	-37.1875	-28.71875	-46.1875	X
206850	POINTER_ON	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	46.4375	-39.03125	X
208733	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	COLD_CUTS	n/a	grocery_store	35.40625	-33.09375	46.6875	-29.78125	X
222367	POINTER_ON	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-7.4140625	-0.17431640625	X
224383	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	LILIES	n/a	florist	-14.296875	-12.8984375	-0.9873046875	-8.9921875	X
238016	POINTER_ON	n/a	LTP475	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	48.15625	36.84375	X
240600	WORD	wordpools/all_items.txt	LTP475	NiclsCourierClosedLoop	1	1	0	X-RAY_MACHINE	n/a	dentist	36.6875	59.09375	37.5	48.9375	X
