mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
30135	TRIAL_START	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
48912	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	REFLECTORS	n/a	bike_shop	26.5	17.0
62545	POINTER_ON	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
79195	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	SPEAKERS	n/a	music_store	-39.0	-61.90625
92812	POINTER_ON	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
95128	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	THREAD	n/a	craft_shop	62.3125	-33.5
108762	POINTER_ON	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
110112	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	MIRROR	n/a	barber_shop	-9.1015625	17.90625
123728	POINTER_ON	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
130013	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	CAKE	n/a	bakery	35.40625	-33.09375
143645	POINTER_ON	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
150529	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	NOSE_SPRAY	n/a	pharmacy	14.5	-33.6875
164161	POINTER_ON	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
172712	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	SKIRT	n/a	clothing_store	36.6875	59.09375
181595	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	TOOTHPASTE	n/a	dentist	35.09375	26.703125
195212	POINTER_ON	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
204561	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	TURTLE	n/a	pet_store	-60.0	-11.5
218195	POINTER_ON	n/a	LTP494	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
221512	WORD	wordpools/all_items.txt	LTP494	NiclsCourierReadOnly	6	1	0	CHOCOLATE	n/a	cafe	-14.296875	-12.8984375
