onset	duration	trial_type	sample	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
48.6904296875	n/a	STORE_MAPPINGS	99718	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
57.40771484375	n/a	TL_START	117571	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
196.9287109375	n/a	TL_END	403310	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
213.1337890625	n/a	TRIAL_START	436498	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
225.14404296875	n/a	POINTER_ON	461095	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
226.310546875	n/a	WORD	463484	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	COTTON_BALLS	n/a	dentist	-39.0	-61.90625
232.21044921875	n/a	WORD	475567	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	GAUZE	n/a	pharmacy	-3.099609375	-58.5
245.70947265625	n/a	WORD	503213	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	SCONES	n/a	cafe	-31.796875	55.6875
255.60888671875	n/a	WORD	523487	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	FLOUR	n/a	bakery	-60.0	-11.5
267.791015625	n/a	WORD	548436	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	VIOLIN	n/a	music_store	35.40625	-33.09375
279.64013671875	n/a	WORD	572703	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	MEDICINE_BALL	n/a	gym	-29.59375	-37.1875
290.02197265625	n/a	WORD	593965	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	STYROFOAM	n/a	craft_shop	32.1875	-60.90625
295.47265625	n/a	WORD	605128	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	NECKLACE	n/a	jewelry_store	14.6015625	-58.8125
309.10498046875	n/a	POINTER_ON	633047	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
312.720703125	n/a	WORD	640452	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	ASPARAGUS	n/a	grocery_store	36.6875	59.09375
323.00390625	n/a	WORD	661512	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	CANARY	n/a	pet_store	-9.1015625	17.90625
330.236328125	n/a	WORD	676324	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	MOZZARELLA	n/a	pizzeria	26.5	17.0
339.00146484375	n/a	WORD	694275	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	HAIR_STRAIGHTENER	n/a	barber_shop	14.5	-33.6875
352.61767578125	n/a	POINTER_ON	722161	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
364.6669921875	n/a	WORD	746838	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	CHAIN	n/a	bike_shop	35.09375	26.703125
374.416015625	n/a	WORD	766804	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	HULA_HOOP	n/a	toy_store	59.3125	-9.203125
385.43212890625	n/a	WORD	789365	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	NAILGUN	n/a	hardware_store	-14.296875	-12.8984375
395.6318359375	n/a	TRIAL_END	810254	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
406.6640625	n/a	REC_START	832848	n/a	LTP451	NiclsCourierReadOnly	2	1	0	n/a	n/a	n/a	n/a	n/a
408.2978515625	n/a	REC_WORD	836194	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	NAILGUN	138	hardware_store	-14.296875	-12.8984375
409.91064453125	n/a	REC_WORD	839497	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	HULA_HOOP	113	toy_store	59.3125	-9.203125
412.4365234375	n/a	REC_WORD	844670	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	BRACELET	28	n/a	n/a	n/a
416.7353515625	n/a	REC_WORD	853474	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	VIOLIN	228	music_store	35.40625	-33.09375
418.5439453125	n/a	REC_WORD	857178	wordpools/all_items.txt	LTP451	NiclsCourierReadOnly	2	1	0	GAUZE	92	pharmacy	-3.099609375	-58.5
