onset	duration	trial_type	sample	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
10.1494140625	n/a	STORE_MAPPINGS	20786	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
53.8583984375	n/a	TRIAL_START	110302	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-6.9141387939453125e-06	-0.0	X
74.8955078125	n/a	WORD	153386	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	EYE_DROPS	n/a	pharmacy	-31.796875	55.6875	-31.75	48.84375	X
90.15966796875	n/a	POINTER_ON	184647	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-2.673828125	4.296875	X
99.1259765625	n/a	WORD	203010	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	FLOUR	n/a	bakery	-9.1015625	17.90625	-10.375	3.875	X
116.04150390625	n/a	WORD	237653	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	CEREAL	n/a	grocery_store	32.1875	-60.90625	31.125	-49.0625	X
129.2080078125	n/a	WORD	264618	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	BRACELET	n/a	jewelry_store	-14.296875	-12.8984375	-1.109375	-11.046875	X
152.3720703125	n/a	POINTER_ON	312058	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	40.96875	-48.25	X
155.05615234375	n/a	WORD	317555	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	PASTRIES	n/a	cafe	62.3125	-33.5	50.125	-34.875	X
170.12109375	n/a	POINTER_ON	348408	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-0.62353515625	-33.5	X
172.95458984375	n/a	WORD	354211	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	REFLECTORS	n/a	bike_shop	14.5	-33.6875	1.4072265625	-34.09375	X
193.21923828125	n/a	POINTER_ON	395713	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-30.4375	-47.0625	X
199.2197265625	n/a	WORD	408002	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	TANK_TOP	n/a	clothing_store	-60.0	-11.5	-48.96875	-11.671875	X
216.16748046875	n/a	POINTER_ON	442711	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-1.2275390625	-34.96875	X
230.55078125	n/a	WORD	472168	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	RECORDER	n/a	music_store	36.6875	59.09375	37.0625	47.9375	X
246.1982421875	n/a	POINTER_ON	504214	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	47.65625	-30.6875	X
266.5478515625	n/a	WORD	545890	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	MENU	n/a	pizzeria	-39.0	-61.90625	-36.78125	-49.5625	X
293.1123046875	n/a	POINTER_ON	600294	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	1.3046875	-8.046875	X
297.16162109375	n/a	WORD	608587	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	HULA_HOOP	n/a	toy_store	26.5	17.0	26.0625	1.6591796875	X
311.77880859375	n/a	WORD	638523	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	HAND_SANITIZER	n/a	gym	-3.099609375	-58.5	-7.03125	-48.625	X
329.3603515625	n/a	WORD	674530	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	SUNFLOWER	n/a	florist	59.3125	-9.203125	49.53125	-9.5703125	X
336.759765625	n/a	WORD	689684	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	HAIR_STRAIGHTENER	n/a	barber_shop	35.40625	-33.09375	46.5625	-27.921875	X
352.60888671875	n/a	WORD	722143	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	RIBBON	n/a	craft_shop	58.3125	27.90625	49.21875	26.078125	X
383.9384765625	n/a	POINTER_ON	786306	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-0.07415771484375	-17.296875	X
390.42236328125	n/a	WORD	799585	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	COTTON_BALLS	n/a	dentist	-29.59375	-37.1875	-28.6875	-46.65625	X
400.97021484375	n/a	TRIAL_END	821187	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	8.3671875	-49.8125	X
411.98681640625	n/a	REC_START	843749	n/a	LTP500	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	9.5625	-49.8125	X
412.37646484375	n/a	REC_WORD	844547	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	COTTON_BALLS	58	dentist	-29.59375	-37.1875	9.5625	-49.8125	X
413.33154296875	n/a	REC_WORD	846503	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	TANK_TOP	213	clothing_store	-60.0	-11.5	9.5625	-49.8125	X
414.1865234375	n/a	REC_WORD	848254	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	EYE_DROPS	80	pharmacy	-31.796875	55.6875	9.5625	-49.8125	X
415.01025390625	n/a	REC_WORD	849941	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	RECORDER	171	music_store	36.6875	59.09375	9.5625	-49.8125	X
416.08837890625	n/a	REC_WORD	852149	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	RIBBON	175	craft_shop	58.3125	27.90625	9.5625	-49.8125	X
417.6630859375	n/a	REC_WORD	855374	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	SUNFLOWER	208	florist	59.3125	-9.203125	9.5625	-49.8125	X
419.47314453125	n/a	REC_WORD	859081	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	HAIR_STRAIGHTENER	101	barber_shop	35.40625	-33.09375	9.5625	-49.8125	X
420.94384765625	n/a	REC_WORD	862093	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	PASTRIES	153	cafe	62.3125	-33.5	9.5625	-49.8125	X
423.833984375	n/a	REC_WORD	868012	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	HAND_SANITIZER	106	gym	-3.099609375	-58.5	9.5625	-49.8125	X
424.83056640625	n/a	REC_WORD	870053	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	REFLECTORS	173	bike_shop	14.5	-33.6875	9.5625	-49.8125	X
425.83447265625	n/a	REC_WORD	872109	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	BRACELET	28	jewelry_store	-14.296875	-12.8984375	9.5625	-49.8125	X
426.8046875	n/a	REC_WORD	874096	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	HULA_HOOP	113	toy_store	26.5	17.0	9.5625	-49.8125	X
428.07958984375	n/a	REC_WORD	876707	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	FLOUR	87	bakery	-9.1015625	17.90625	9.5625	-49.8125	X
430.3642578125	n/a	REC_WORD	881386	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	COTTON_BALLS	58	dentist	-29.59375	-37.1875	9.5625	-49.8125	X
431.2041015625	n/a	REC_WORD	883106	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	PIZZA_BOX	160	n/a	n/a	n/a	9.5625	-49.8125	X
432.2041015625	n/a	REC_WORD_VV	885154	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	<>	-1	n/a	n/a	n/a	9.5625	-49.8125	X
432.9541015625	n/a	REC_WORD	886690	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	TANK_TOP	213	clothing_store	-60.0	-11.5	9.5625	-49.8125	X
512.21533203125	n/a	REC_WORD	1049017	wordpools/all_items.txt	LTP500	NiclsCourierClosedLoop	2	1	0	HAIR_STRAIGHTENER	101	barber_shop	35.40625	-33.09375	9.5625	-49.8125	X
