onset	duration	trial_type	sample	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
11.5693359375	n/a	STORE_MAPPINGS	23694	n/a	LTP498	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
47.47265625	n/a	TRIAL_START	97224	n/a	LTP498	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-6.67572021484375e-06	-0.0	X
54.98388671875	n/a	WORD	112607	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	TAPE_MEASURE	n/a	hardware_store	-14.296875	-12.8984375	-1.650390625	-9.0234375	X
68.59912109375	n/a	POINTER_ON	140491	n/a	LTP498	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	26.21875	1.677734375	X
72.216796875	n/a	WORD	147900	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	CHOCOLATE_CHIPS	n/a	bakery	59.3125	-9.203125	49.09375	-8.5546875	X
85.8466796875	n/a	POINTER_ON	175814	n/a	LTP498	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	2.021484375	-42.15625	X
87.6318359375	n/a	WORD	179470	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	BASS	n/a	music_store	14.5	-33.6875	0.6904296875	-33.6875	X
98.6640625	n/a	WORD	202064	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	GARLIC	n/a	pizzeria	-39.0	-61.90625	-36.625	-48.875	X
112.27978515625	n/a	POINTER_ON	229949	n/a	LTP498	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	3.39453125	-3.0	X
123.212890625	n/a	WORD	252340	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	LEGOS	n/a	toy_store	36.6875	59.09375	37.28125	48.53125	X
130.19580078125	n/a	WORD	266641	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	STYROFOAM	n/a	craft_shop	35.09375	26.703125	46.1875	33.65625	X
143.11083984375	n/a	WORD	293091	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	BOTTLED_WATER	n/a	grocery_store	-9.1015625	17.90625	-9.640625	1.546875	X
156.10986328125	n/a	WORD	319713	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	CREAM	n/a	cafe	14.6015625	-58.8125	9.4296875	-49.125	X
170.509765625	n/a	WORD	349204	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	HAND_SANITIZER	n/a	gym	-60.0	-11.5	-48.1875	-11.8828125	X
184.1396484375	n/a	POINTER_ON	377118	n/a	LTP498	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	8.3359375	-49.53125	X
190.30859375	n/a	WORD	389752	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	ALLERGY_MEDICINE	n/a	pharmacy	62.3125	-33.5	49.96875	-34.5625	X
204.34033203125	n/a	WORD	418489	wordpools/all_items.txt	LTP498	NiclsCourierClosedLoop	0	1	0	CHEW_TOY	n/a	pet_store	-29.59375	-37.1875	-28.796875	-46.15625	X
217.97021484375	n/a	POINTER_ON	446403	n/a	LTP498	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-48.53125	32.25	X
