mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	-2.741813659667968e-06	-0.0	X
702	TL_START	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	-2.741813659667968e-06	-0.0	X
141932	TL_END	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	30.578125	-49.03125	X
142806	TRIAL_START	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	30.84375	-49.03125	X
146583	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	BLUEBERRIES	n/a	grocery_store	35.40625	-33.09375	45.90625	-29.828125	X
155633	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	TOOTHPASTE	n/a	dentist	14.5	-33.6875	0.9965820312499999	-34.28125	X
165132	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	FABRIC	n/a	craft_shop	-60.0	-11.5	-48.625	-12.3828125	X
175949	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	CHECKERS	n/a	toy_store	-14.296875	-12.8984375	-1.21484375	-11.0390625	X
186566	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	PEPPERONI	n/a	pizzeria	62.3125	-33.5	50.0	-35.15625	X
200199	POINTER_ON	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	42.375	-45.90625	X
206066	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	APRON	n/a	bakery	-39.0	-61.90625	-37.03125	-48.15625	X
219699	POINTER_ON	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	-18.96875	-49.125	X
228383	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	COLLAR	n/a	pet_store	-31.796875	55.6875	-29.09375	49.0625	X
240866	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	CHOCOLATE	n/a	cafe	-3.099609375	-58.5	-8.7421875	-49.28125	X
254499	POINTER_ON	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	48.4375	17.765625	X
256283	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	BRUSHES	n/a	barber_shop	35.09375	26.703125	47.53125	31.859375	X
266499	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	BASEBALL_BAT	n/a	gym	32.1875	-60.90625	33.46875	-49.21875	X
278332	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	DAFFODILS	n/a	florist	-9.1015625	17.90625	-9.7890625	1.330078125	X
290382	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	REFLECTORS	n/a	bike_shop	14.6015625	-58.8125	11.7265625	-49.40625	X
301066	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	GOLD	n/a	jewelry_store	58.3125	27.90625	49.78125	25.796875	X
313450	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	VITAMINS	n/a	pharmacy	-29.59375	-37.1875	-28.3125	-45.84375	X
327082	POINTER_ON	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	50.4375	-16.3125	X
328416	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	SPACKLE	n/a	hardware_store	59.3125	-9.203125	48.5625	-9.3671875	X
334533	TRIAL_END	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	38.875	48.71875	X
345566	REC_START	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	37.84375	48.96875	X
345701	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	COLLAR	51	pet_store	-31.796875	55.6875	37.84375	48.96875	X
346880	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	VITAMINS	229	pharmacy	-29.59375	-37.1875	37.84375	48.96875	X
348107	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	APRON	8	bakery	-39.0	-61.90625	37.84375	48.96875	X
349263	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	CHOCOLATE	46	cafe	-3.099609375	-58.5	37.84375	48.96875	X
352083	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	TOOTHPASTE	221	dentist	14.5	-33.6875	37.84375	48.96875	X
353278	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	CHECKERS	44	toy_store	-14.296875	-12.8984375	37.84375	48.96875	X
354278	REC_WORD_VV	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	<>	-1	n/a	n/a	n/a	37.84375	48.96875	X
355412	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	BASEBALL_BAT	16	gym	32.1875	-60.90625	37.84375	48.96875	X
356777	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	REFLECTORS	173	bike_shop	14.6015625	-58.8125	37.84375	48.96875	X
357777	REC_WORD_VV	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	<>	-1	n/a	n/a	n/a	37.84375	48.96875	X
359736	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	PEPPERONI	158	pizzeria	62.3125	-33.5	37.84375	48.96875	X
360696	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	BLUEBERRIES	23	grocery_store	35.40625	-33.09375	37.84375	48.96875	X
361561	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	SPACKLE	198	hardware_store	59.3125	-9.203125	37.84375	48.96875	X
362877	REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	GOLD	94	jewelry_store	58.3125	27.90625	37.84375	48.96875	X
435594	REC_WORD_VV	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	<>	-1	n/a	n/a	n/a	37.84375	48.96875	X
435599	REC_STOP	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	37.84375	48.96875	X
444017	CUED_REC_CUE	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	TOOTHPASTE	n/a	dentist	14.5	-33.6875	37.84375	48.96875	X
445181	CUED_REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	TOOTHPASTE	221	n/a	n/a	n/a	37.84375	48.96875	X
446266	CUED_REC_STOP	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	37.84375	48.96875	X
448350	CUED_REC_CUE	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	BASEBALL_BAT	n/a	gym	32.1875	-60.90625	37.84375	48.96875	X
449913	CUED_REC_WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	5	1	0	BASEBALL_BAT	16	n/a	n/a	n/a	37.84375	48.96875	X
450582	CUED_REC_STOP	n/a	LTP449	NiclsCourierClosedLoop	5	1	0	n/a	n/a	n/a	n/a	n/a	37.84375	48.96875	X
