mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP478	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
51988	TRIAL_START	n/a	LTP478	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
67417	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	CAGE	n/a	pet_store	36.6875	59.09375	37.53125	48.65625	X
75001	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	EARRINGS	n/a	jewelry_store	35.09375	26.703125	45.9375	33.59375	X
88633	POINTER_ON	n/a	LTP478	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-1.2578125	-27.5625	X
95117	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	CURLING_IRON	n/a	barber_shop	-39.0	-61.90625	-36.6875	-49.0	X
108116	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	DRILL	n/a	dentist	32.1875	-60.90625	31.109375	-49.25	X
120917	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	FERNS	n/a	florist	-14.296875	-12.8984375	-1.7373046875	-11.015625	X
134466	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	YOYO	n/a	toy_store	58.3125	27.90625	49.0	26.078125	X
148100	POINTER_ON	n/a	LTP478	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	-2.22265625	-22.296875	X
159516	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	FLOUR	n/a	bakery	-60.0	-11.5	-49.03125	-12.0703125	X
173150	POINTER_ON	n/a	LTP478	NiclsCourierClosedLoop	0	1	0	n/a	n/a	n/a	n/a	n/a	0.461669921875	-40.25	X
174800	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	DECALS	n/a	bike_shop	14.5	-33.6875	1.4482421875	-34.03125	X
185466	WORD	wordpools/all_items.txt	LTP478	NiclsCourierClosedLoop	0	1	0	BAGS	n/a	grocery_store	-29.59375	-37.1875	-28.78125	-46.40625	X
