mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP457	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-2.741813659667968e-06	-0.0	X
11706	TRIAL_START	n/a	LTP457	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-2.741813659667968e-06	-0.0	X
21517	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	SPACKLE	n/a	hardware_store	-39.0	-61.90625	-36.625	-49.03125	X
33900	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	SCISSORS	n/a	barber_shop	26.5	17.0	26.0	1.927734375	X
48400	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	PASTRIES	n/a	cafe	-60.0	-11.5	-48.21875	-12.3046875	X
58200	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	GUINEA_PIG	n/a	pet_store	14.5	-33.6875	1.998046875	-33.96875	X
65033	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	HAIR_CLIP	n/a	jewelry_store	-29.59375	-37.1875	-28.5	-47.09375	X
73133	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	CDS	n/a	music_store	32.1875	-60.90625	31.234375	-48.4375	X
82617	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	SKIRT	n/a	clothing_store	58.3125	27.90625	49.6875	25.8125	X
96267	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	BREAKS	n/a	bike_shop	-3.099609375	-58.5	-6.140625	-49.15625	X
105083	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	VITAMINS	n/a	pharmacy	-14.296875	-12.8984375	-1.5712890625	-11.4375	X
114167	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	BOXING_GLOVES	n/a	gym	14.6015625	-58.8125	9.1171875	-49.15625	X
124217	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	DRILL	n/a	dentist	-9.1015625	17.90625	-9.640625	0.90087890625	X
135316	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	BAKING_SODA	n/a	bakery	62.3125	-33.5	50.3125	-32.5625	X
145367	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	ACTION_FIGURES	n/a	toy_store	36.6875	59.09375	37.53125	49.8125	X
155284	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	SEEDS	n/a	florist	59.3125	-9.203125	49.6875	-7.94140625	X
167567	WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	GRAPES	n/a	grocery_store	-31.796875	55.6875	-29.828125	48.4375	X
180284	TRIAL_END	n/a	LTP457	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	47.84375	34.09375	X
191333	REC_START	n/a	LTP457	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	47.5625	33.0625	X
192748	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	ACTION_FIGURES	1	toy_store	36.6875	59.09375	47.5625	33.0625	X
193863	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	SKIRT	194	clothing_store	58.3125	27.90625	47.5625	33.0625	X
194888	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	GRAPES	95	grocery_store	-31.796875	55.6875	47.5625	33.0625	X
200583	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	DRILL	72	dentist	-9.1015625	17.90625	47.5625	33.0625	X
201848	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierClosedLoop	1	1	0	GAUZE	92	n/a	n/a	n/a	47.5625	33.0625	X
202650	EFR_MARK	n/a	LTP457	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	47.5625	33.0625	X
202650	EFR_MARK	n/a	LTP457	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	47.5625	33.0625	X
