mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP449	NiclsCourierClosedLoop	6	1	0	n/a	n/a	n/a	n/a	n/a	-0.04824829101562501	-0.0	X
786	TL_START	n/a	LTP449	NiclsCourierClosedLoop	6	1	0	n/a	n/a	n/a	n/a	n/a	-0.04824829101562501	-0.0	X
117217	TL_END	n/a	LTP449	NiclsCourierClosedLoop	6	1	0	n/a	n/a	n/a	n/a	n/a	2.84765625	-30.84375	X
131341	TRIAL_START	n/a	LTP449	NiclsCourierClosedLoop	6	1	0	n/a	n/a	n/a	n/a	n/a	2.00390625	-32.5	X
139351	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	EMBROIDERY	n/a	craft_shop	-60.0	-11.5	-48.65625	-12.4296875	X
153767	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	JUMP_ROPE	n/a	gym	32.1875	-60.90625	30.859375	-49.21875	X
164984	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	SANDALS	n/a	clothing_store	36.6875	59.09375	37.625	48.65625	X
177917	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	SYRINGE	n/a	dentist	14.5	-33.6875	0.89794921875	-32.25	X
191534	POINTER_ON	n/a	LTP449	NiclsCourierClosedLoop	6	1	0	n/a	n/a	n/a	n/a	n/a	-37.53125	47.4375	X
192884	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	CHEW_TOY	n/a	pet_store	-31.796875	55.6875	-31.265625	49.96875	X
206524	POINTER_ON	n/a	LTP449	NiclsCourierClosedLoop	6	1	0	n/a	n/a	n/a	n/a	n/a	-15.9921875	1.5263671875	X
211200	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	HOT_CHOCOLATE	n/a	cafe	-3.099609375	-58.5	-7.5390625	-48.1875	X
221067	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	BELL	n/a	bike_shop	14.6015625	-58.8125	9.71875	-48.09375	X
234684	POINTER_ON	n/a	LTP449	NiclsCourierClosedLoop	6	1	0	n/a	n/a	n/a	n/a	n/a	1.1787109375	-33.09375	X
236929	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	YOYO	n/a	toy_store	-14.296875	-12.8984375	-1.39453125	-11.390625	X
250533	POINTER_ON	n/a	LTP449	NiclsCourierClosedLoop	6	1	0	n/a	n/a	n/a	n/a	n/a	-17.5625	-48.125	X
252617	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	CAKE	n/a	bakery	-39.0	-61.90625	-36.71875	-48.4375	X
263683	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	RECORDER	n/a	music_store	26.5	17.0	26.203125	1.0205078125	X
270034	WORD	wordpools/all_items.txt	LTP449	NiclsCourierClosedLoop	6	1	0	BAGS	n/a	grocery_store	35.40625	-33.09375	46.25	-27.453125	X
