mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP470	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
33557	TRIAL_START	n/a	LTP470	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
52467	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	XYLOPHONE	n/a	music_store	36.6875	59.09375
64451	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	COLLAR	n/a	pet_store	59.3125	-9.203125
77133	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	APPLES	n/a	grocery_store	-3.099609375	-58.5
89717	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	LILIES	n/a	florist	26.5	17.0
103333	POINTER_ON	n/a	LTP470	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
107850	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	SHORTS	n/a	clothing_store	-31.796875	55.6875
121484	POINTER_ON	n/a	LTP470	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
124000	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	LIGHT	n/a	bike_shop	-39.0	-61.90625
137633	POINTER_ON	n/a	LTP470	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
143433	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	BREAD	n/a	bakery	58.3125	27.90625
156016	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	YOYO	n/a	toy_store	62.3125	-33.5
169183	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	SCREWS	n/a	hardware_store	35.09375	26.703125
182800	POINTER_ON	n/a	LTP470	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
197099	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	FLOSS	n/a	dentist	-60.0	-11.5
210733	POINTER_ON	n/a	LTP470	NiclsCourierReadOnly	3	1	0	n/a	n/a	n/a	n/a	n/a
220683	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	PEARLS	n/a	jewelry_store	35.40625	-33.09375
232151	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	CREAM	n/a	cafe	14.6015625	-58.8125
238067	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	SHAMPOO	n/a	barber_shop	14.5	-33.6875
248484	WORD	wordpools/all_items.txt	LTP470	NiclsCourierReadOnly	3	1	0	KICKBOARD	n/a	gym	32.1875	-60.90625
