mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
11085	TL_START	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
288449	TL_END	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
292383	TL_START	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
304899	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
508166	TL_END	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
724390	PRACTICE_DELIVERY_START	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
736400	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
747584	PRACTICE_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	0	CONFETTI	n/a	craft_shop	35.09375	26.703125
760151	PRACTICE_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	0	BASIL	n/a	pizzeria	35.40625	-33.09375
778151	PRACTICE_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	0	LEASH	n/a	pet_store	14.5	-33.6875
798183	PRACTICE_DELIVERY_END	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
799201	REC_START	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
824234	REC_STOP	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
832402	CUED_REC_CUE	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	LEASH	n/a	pet_store	14.5	-33.6875
834579	CUED_REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	0	PARROT	151	n/a	n/a	n/a
838428	CUED_REC_STOP	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
840518	CUED_REC_CUE	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	BASIL	n/a	pizzeria	35.40625	-33.09375
842517	CUED_REC_STOP	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
844668	CUED_REC_CUE	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	CONFETTI	n/a	craft_shop	35.09375	26.703125
846533	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	0	<>	-1	n/a	n/a	n/a
847718	CUED_REC_STOP	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
849026	CUED_REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	0	STYROFOAM	205	n/a	n/a	n/a
1074651	PRACTICE_DELIVERY_START	n/a	LTP457	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
1082267	PRACTICE_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	1	RECORDER	n/a	music_store	32.1875	-60.90625
1094834	PRACTICE_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	1	ADVIL	n/a	dentist	-9.1015625	17.90625
1117068	PRACTICE_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	1	SCREWS	n/a	hardware_store	-39.0	-61.90625
1132634	PRACTICE_DELIVERY_END	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1143684	REC_START	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1168717	REC_STOP	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1176518	CUED_REC_CUE	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	ADVIL	n/a	dentist	-9.1015625	17.90625
1180318	CUED_REC_STOP	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1182502	CUED_REC_CUE	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	RECORDER	n/a	music_store	32.1875	-60.90625
1182535	CUED_REC_WORD_VV	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	1	<>	-1	n/a	n/a	n/a
1184303	CUED_REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	1	DRUM_SET	73	n/a	n/a	n/a
1184601	CUED_REC_STOP	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1186468	CUED_REC_CUE	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	SCREWS	n/a	hardware_store	-39.0	-61.90625
1188601	CUED_REC_STOP	n/a	LTP457	NiclsCourierReadOnly	0	practice	1	n/a	n/a	n/a	n/a	n/a
1188894	CUED_REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	practice	1	SPACKLE	198	n/a	n/a	n/a
1203369	TRIAL_START	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1216017	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	EMERALD	n/a	jewelry_store	-29.59375	-37.1875
1229634	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1245884	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	SCONES	n/a	cafe	-60.0	-11.5
1259518	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1266534	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	LEGOS	n/a	toy_store	36.6875	59.09375
1279317	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	STYROFOAM	n/a	craft_shop	35.09375	26.703125
1292950	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1294967	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	COMPUTER	n/a	dentist	-9.1015625	17.90625
1308601	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1309784	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	SCARF	n/a	clothing_store	58.3125	27.90625
1323401	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1324650	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	SUNFLOWER	n/a	florist	59.3125	-9.203125
1338284	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1340167	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	VOLLEYBALL	n/a	gym	14.6015625	-58.8125
1351683	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	MENU	n/a	pizzeria	35.40625	-33.09375
1365318	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1368268	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	TIRES	n/a	bike_shop	-3.099609375	-58.5
1382150	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	SAXOPHONE	n/a	music_store	32.1875	-60.90625
1395784	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1406683	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	PARROT	n/a	pet_store	14.5	-33.6875
1420300	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1430567	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	ORANGE_JUICE	n/a	grocery_store	-31.796875	55.6875
1444200	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1454767	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	BAGELS	n/a	bakery	62.3125	-33.5
1468400	POINTER_ON	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1471434	WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	CONTACT_SOLUTION	n/a	pharmacy	-14.296875	-12.8984375
1493351	TRIAL_END	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1504384	REC_START	n/a	LTP457	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
1507573	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	SCONES	187	cafe	-60.0	-11.5
1508891	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	BAGELS	12	bakery	62.3125	-33.5
1510415	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	STYROFOAM	205	craft_shop	35.09375	26.703125
1513770	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	EMERALD	79	jewelry_store	-29.59375	-37.1875
1514961	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	LEGOS	120	toy_store	36.6875	59.09375
1519865	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	PARROT	151	pet_store	14.5	-33.6875
1522814	REC_WORD	wordpools/all_items.txt	LTP457	NiclsCourierReadOnly	0	1	0	MENU	130	pizzeria	35.40625	-33.09375
