mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
25614	TRIAL_START	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.794929504394531e-06	-0.0	X
31759	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	PLATINUM	n/a	jewelry_store	-9.1015625	17.90625	-9.75	1.79296875	X
39425	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	SANDALS	n/a	clothing_store	-14.296875	-12.8984375	-1.7890625	-9.0390625	X
53058	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	41.15625	0.400390625	X
60925	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	GUINEA_PIG	n/a	pet_store	36.6875	59.09375	37.59375	49.46875	X
74541	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	27.5	0.11798095703125	X
94591	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	ASPARAGUS	n/a	grocery_store	-3.099609375	-58.5	-6.5390625	-48.875	X
108224	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	34.65625	-0.53271484375	X
113458	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	FLUORIDE	n/a	dentist	35.09375	26.703125	46.875	31.875	X
127074	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-14.90625	50.15625	X
129359	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	SPATULA	n/a	pizzeria	-31.796875	55.6875	-29.25	49.65625	X
140691	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	TOWELS	n/a	barber_shop	-60.0	-11.5	-48.84375	-10.765625	X
154307	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-30.875	48.53125	X
169291	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	REFLECTORS	n/a	bike_shop	59.3125	-9.203125	49.6875	-8.421875	X
182907	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	1.271484375	-28.65625	X
184109	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	SPACKLE	n/a	hardware_store	14.5	-33.6875	1.2763671875	-32.65625	X
197740	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	9.875	0.0968017578125	X
200392	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	CAKE	n/a	bakery	26.5	17.0	26.203125	1.16015625	X
214024	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-1.0830078125	-30.5	X
217359	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	FLOOR_MAT	n/a	gym	14.6015625	-58.8125	9.6875	-48.59375	X
230991	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	49.90625	16.640625	X
232825	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	PUPPETS	n/a	toy_store	58.3125	27.90625	49.875	26.046875	X
246692	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	LILIES	n/a	florist	62.3125	-33.5	50.34375	-32.75	X
260307	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-32.3125	-49.34375	X
261608	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	TRACING_PAPER	n/a	craft_shop	-39.0	-61.90625	-36.59375	-49.25	X
275241	POINTER_ON	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	37.625	-47.6875	X
278692	WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	SPEAKERS	n/a	music_store	35.40625	-33.09375	47.03125	-29.609375	X
287725	TRIAL_END	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	35.375	-48.46875	X
298741	REC_START	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	33.125	-48.71875	X
301322	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	LILIES	123	florist	62.3125	-33.5	33.125	-48.71875	X
302460	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	FLOOR_MAT	85	gym	14.6015625	-58.8125	33.125	-48.71875	X
303840	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	ASPARAGUS	9	grocery_store	-3.099609375	-58.5	33.125	-48.71875	X
305377	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	TRACING_PAPER	223	craft_shop	-39.0	-61.90625	33.125	-48.71875	X
308040	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	TOWELS	222	barber_shop	-60.0	-11.5	33.125	-48.71875	X
309152	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	SPATULA	199	pizzeria	-31.796875	55.6875	33.125	-48.71875	X
310795	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	GUINEA_PIG	96	pet_store	36.6875	59.09375	33.125	-48.71875	X
311920	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	FLUORIDE	88	dentist	35.09375	26.703125	33.125	-48.71875	X
315743	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	SPACKLE	198	hardware_store	14.5	-33.6875	33.125	-48.71875	X
318274	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	PLATINUM	161	jewelry_store	-9.1015625	17.90625	33.125	-48.71875	X
319310	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	SANDALS	180	clothing_store	-14.296875	-12.8984375	33.125	-48.71875	X
320732	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	CAKE	34	bakery	26.5	17.0	33.125	-48.71875	X
324719	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	REFLECTORS	173	bike_shop	59.3125	-9.203125	33.125	-48.71875	X
329529	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	SPEAKERS	200	music_store	35.40625	-33.09375	33.125	-48.71875	X
335347	REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	WATER_GUN	232	n/a	n/a	n/a	33.125	-48.71875	X
388757	REC_STOP	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	33.125	-48.71875	X
397475	CUED_REC_CUE	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	FLUORIDE	n/a	dentist	35.09375	26.703125	33.125	-48.71875	X
399107	CUED_REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	FLUORIDE	88	n/a	n/a	n/a	33.125	-48.71875	X
400241	CUED_REC_STOP	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	33.125	-48.71875	X
402226	CUED_REC_CUE	n/a	LTP495	NiclsCourierClosedLoop	1	1	0	TOWELS	n/a	barber_shop	-60.0	-11.5	33.125	-48.71875	X
403634	CUED_REC_WORD	wordpools/all_items.txt	LTP495	NiclsCourierClosedLoop	1	1	0	TOWELS	222	n/a	n/a	n/a	33.125	-48.71875	X
