mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP451	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-2.741813659667968e-06	-0.0	X
1386	TL_START	n/a	LTP451	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-2.741813659667968e-06	-0.0	X
200817	TL_END	n/a	LTP451	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	26.09375	1.4384765625	X
206322	TRIAL_START	n/a	LTP451	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	26.359375	1.4404296875	X
217600	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	1	1	0	PEARLS	n/a	jewelry_store	14.6015625	-58.8125	11.5703125	-49.46875	X
231216	POINTER_ON	n/a	LTP451	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-11.4921875	-1.1923828125	X
232666	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	1	1	0	BIRD	n/a	pet_store	-9.1015625	17.90625	-10.796875	0.62451171875	X
246284	POINTER_ON	n/a	LTP451	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-3.115234375	5.40234375	X
255400	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	1	1	0	BANDAGES	n/a	pharmacy	-3.099609375	-58.5	-6.125	-49.34375	X
264100	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	1	1	0	CONSTRUCTION_PAPER	n/a	craft_shop	32.1875	-60.90625	31.265625	-49.96875	X
277717	POINTER_ON	n/a	LTP451	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	4.5859375	-24.40625	X
284566	WORD	wordpools/all_items.txt	LTP451	NiclsCourierClosedLoop	1	1	0	TRAINING_WHEELS	n/a	bike_shop	35.09375	26.703125	45.59375	31.546875	X
