mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
34705	TRIAL_START	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
42883	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SCREWDRIVER	n/a	hardware_store	26.5	17.0
57167	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	GLUE	n/a	craft_shop	-3.099609375	-58.5
67767	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	PLATINUM	n/a	jewelry_store	-14.296875	-12.8984375
81350	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	YOYO	n/a	toy_store	32.1875	-60.90625
94733	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	LILIES	n/a	florist	35.09375	26.703125
107984	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	HANDLE_BAR	n/a	bike_shop	35.40625	-33.09375
121600	POINTER_ON	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
127250	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SHAVING_CREAM	n/a	barber_shop	-60.0	-11.5
141616	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	HAM	n/a	grocery_store	-29.59375	-37.1875
153984	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	MEDICINE_BALL	n/a	gym	-9.1015625	17.90625
167617	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	BAGELS	n/a	bakery	14.6015625	-58.8125
180583	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	RECORDS	n/a	music_store	-39.0	-61.90625
194199	POINTER_ON	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
196717	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	TURTLE	n/a	pet_store	-31.796875	55.6875
210350	POINTER_ON	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
212983	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	GAUZE	n/a	pharmacy	14.5	-33.6875
226616	POINTER_ON	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
233650	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SYRINGE	n/a	dentist	36.6875	59.09375
247150	WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	OLIVES	n/a	pizzeria	59.3125	-9.203125
256900	TRIAL_END	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
267916	REC_START	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
270437	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SCREWDRIVER	188	hardware_store	26.5	17.0
272293	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	GLUE	93	craft_shop	-3.099609375	-58.5
274674	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	PLATINUM	161	jewelry_store	-14.296875	-12.8984375
277066	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	MEDICINE_BALL	129	gym	-9.1015625	17.90625
278480	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	TURTLE	226	pet_store	-31.796875	55.6875
279255	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SHAVING_CREAM	192	barber_shop	-60.0	-11.5
280305	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	RECORDS	172	music_store	-39.0	-61.90625
281062	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	HAM	103	grocery_store	-29.59375	-37.1875
283961	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	BAGELS	12	bakery	14.6015625	-58.8125
284778	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	YOYO	238	toy_store	32.1875	-60.90625
285718	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	HANDLE_BAR	107	bike_shop	35.40625	-33.09375
287519	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	OLIVES	146	pizzeria	59.3125	-9.203125
290226	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	LILIES	123	florist	35.09375	26.703125
292959	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SYRINGE	211	dentist	36.6875	59.09375
311449	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	GAUZE	92	pharmacy	14.5	-33.6875
357933	REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
366351	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	YOYO	n/a	toy_store	32.1875	-60.90625
367667	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	YOYO	238	n/a	n/a	n/a
368767	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
370701	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	PLATINUM	n/a	jewelry_store	-14.296875	-12.8984375
372128	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	PLATINUM	161	n/a	n/a	n/a
373000	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
375002	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	HAM	n/a	grocery_store	-29.59375	-37.1875
376198	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	HAM	103	n/a	n/a	n/a
377534	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
379585	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	SCREWDRIVER	n/a	hardware_store	26.5	17.0
381714	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SCREWDRIVER	188	n/a	n/a	n/a
382667	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
384450	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	GAUZE	n/a	pharmacy	14.5	-33.6875
386820	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	GAUZE	92	n/a	n/a	n/a
387633	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
389650	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	TURTLE	n/a	pet_store	-31.796875	55.6875
390892	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	TURTLE	226	n/a	n/a	n/a
392100	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
394067	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	SYRINGE	n/a	dentist	36.6875	59.09375
395286	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SYRINGE	211	n/a	n/a	n/a
396400	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
398551	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	HANDLE_BAR	n/a	bike_shop	35.40625	-33.09375
400023	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	HANDLE_BAR	107	n/a	n/a	n/a
401066	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
403084	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	SHAVING_CREAM	n/a	barber_shop	-60.0	-11.5
404277	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	SHAVING_CREAM	192	n/a	n/a	n/a
405449	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
407350	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	BAGELS	n/a	bakery	14.6015625	-58.8125
408752	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	BAGELS	12	n/a	n/a	n/a
409617	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
411418	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	GLUE	n/a	craft_shop	-3.099609375	-58.5
412796	CUED_REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierReadOnly	7	1	0	GLUE	93	n/a	n/a	n/a
413617	CUED_REC_STOP	n/a	LTP481	NiclsCourierReadOnly	7	1	0	n/a	n/a	n/a	n/a	n/a
415618	CUED_REC_CUE	n/a	LTP481	NiclsCourierReadOnly	7	1	0	LILIES	n/a	florist	35.09375	26.703125
