mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP477	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
2337	VIDEO_START	n/a	LTP477	NiclsCourierReadOnly	0	1	0	n/a	-1	n/a	n/a	n/a
128550	VIDEO_STOP	n/a	LTP477	NiclsCourierReadOnly	0	1	0	n/a	-1	n/a	n/a	n/a
162885	TL_START	n/a	LTP477	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
511000	TL_END	n/a	LTP477	NiclsCourierReadOnly	0	1	0	n/a	n/a	n/a	n/a	n/a
591938	PRACTICE_DELIVERY_START	n/a	LTP477	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
603950	POINTER_ON	n/a	LTP477	NiclsCourierReadOnly	0	practice	0	n/a	n/a	n/a	n/a	n/a
613900	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	SPEAKERS	n/a	music_store	14.6015625	-58.8125
641684	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	CHAIN	n/a	bike_shop	32.1875	-60.90625
653217	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	NAILGUN	n/a	hardware_store	26.5	17.0
661983	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	CONFETTI	n/a	craft_shop	-9.1015625	17.90625
680883	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	SCARF	n/a	clothing_store	58.3125	27.90625
712733	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	CAKE	n/a	bakery	14.5	-33.6875
726300	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	ASPIRIN	n/a	pharmacy	35.40625	-33.09375
750900	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	FLOSS	n/a	dentist	62.3125	-33.5
770350	PRACTICE_WORD	wordpools/all_items.txt	LTP477	NiclsCourierReadOnly	0	practice	0	BLUEBERRIES	n/a	grocery_store	-29.59375	-37.1875
