mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
52773	TRIAL_START	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
63385	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	TRAINING_WHEELS	n/a	bike_shop	14.5	-33.6875
76884	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	CHALK	n/a	gym	35.40625	-33.09375
82834	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	CONTACT_SOLUTION	n/a	pharmacy	62.3125	-33.5
96451	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
103601	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	TOMATO_SAUCE	n/a	pizzeria	-31.796875	55.6875
115050	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	SANDPAPER	n/a	hardware_store	-9.1015625	17.90625
127017	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	HAM	n/a	grocery_store	-29.59375	-37.1875
140633	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
151484	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	CUPS	n/a	cafe	26.5	17.0
165100	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	SWEATSHIRT	n/a	clothing_store	-3.099609375	-58.5
175217	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	DAFFODILS	n/a	florist	-14.296875	-12.8984375
188284	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	SHAVING_CREAM	n/a	barber_shop	-39.0	-61.90625
201901	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
209667	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	STYROFOAM	n/a	craft_shop	59.3125	-9.203125
221901	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	GUITAR_STRINGS	n/a	music_store	14.6015625	-58.8125
232084	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	TOOTHPASTE	n/a	dentist	32.1875	-60.90625
245717	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
248017	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	BIRD	n/a	pet_store	36.6875	59.09375
261651	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
268100	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	6	1	0	ROLL	n/a	bakery	-60.0	-11.5
291017	TRIAL_END	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
291251	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
291251	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
292134	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
292134	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
292451	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
292451	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	6	1	0	n/a	n/a	n/a	n/a	n/a
