mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
37113	TRIAL_START	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.67572021484375e-06	-0.0	X
45573	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	SWEATSHIRT	n/a	clothing_store	-3.099609375	-58.5	-6.45703125	-49.34375	X
55306	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	CDS	n/a	music_store	32.1875	-60.90625	31.203125	-48.96875	X
66990	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	EMBROIDERY	n/a	craft_shop	-29.59375	-37.1875	-28.71875	-46.75	X
80623	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	22.125	0.7119140625	X
86924	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	CAGE	n/a	pet_store	35.09375	26.703125	46.71875	31.578125	X
100540	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-26.484375	48.40625	X
109440	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	PIPES	n/a	hardware_store	-60.0	-11.5	-49.3125	-11.078125	X
123056	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-24.359375	40.625	X
133156	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	COMB	n/a	barber_shop	26.5	17.0	25.984375	1.6240234375	X
144140	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	PEARS	n/a	grocery_store	14.5	-33.6875	1.7080078125	-32.71875	X
157807	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	SPINACH	n/a	pizzeria	35.40625	-33.09375	46.71875	-29.921875	X
163990	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	X-RAY_MACHINE	n/a	dentist	62.3125	-33.5	49.21875	-33.75	X
178507	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	DAFFODILS	n/a	florist	-39.0	-61.90625	-36.5625	-49.0625	X
188907	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	MILK	n/a	cafe	14.6015625	-58.8125	9.453125	-49.28125	X
197657	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	STUFFED_ANIMAL	n/a	toy_store	-14.296875	-12.8984375	-1.564453125	-11.0703125	X
207640	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	ROLL	n/a	bakery	59.3125	-9.203125	49.21875	-8.515625	X
221273	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-25.328125	16.984375	X
225606	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	EMERALD	n/a	jewelry_store	-31.796875	55.6875	-29.421875	49.125	X
239557	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	NOSE_SPRAY	n/a	pharmacy	58.3125	27.90625	49.09375	28.109375	X
251190	TRIAL_END	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-8.421875	1.21875	X
262223	REC_START	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
262813	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	DAFFODILS	64	florist	-39.0	-61.90625	-9.7734375	1.2109375	X
264023	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	EMBROIDERY	78	craft_shop	-29.59375	-37.1875	-9.7734375	1.2109375	X
265173	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	SWEATSHIRT	209	clothing_store	-3.099609375	-58.5	-9.7734375	1.2109375	X
266618	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	MILK	132	cafe	14.6015625	-58.8125	-9.7734375	1.2109375	X
267933	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	CDS	40	music_store	32.1875	-60.90625	-9.7734375	1.2109375	X
269363	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	X-RAY_MACHINE	235	dentist	62.3125	-33.5	-9.7734375	1.2109375	X
270548	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	SPINACH	201	pizzeria	35.40625	-33.09375	-9.7734375	1.2109375	X
272221	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	PEARS	155	grocery_store	14.5	-33.6875	-9.7734375	1.2109375	X
273926	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	COMB	52	barber_shop	26.5	17.0	-9.7734375	1.2109375	X
282781	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	EMERALD	79	jewelry_store	-31.796875	55.6875	-9.7734375	1.2109375	X
283801	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	CAGE	33	pet_store	35.09375	26.703125	-9.7734375	1.2109375	X
285257	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	NOSE_SPRAY	143	pharmacy	58.3125	27.90625	-9.7734375	1.2109375	X
286732	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	PIPES	159	hardware_store	-60.0	-11.5	-9.7734375	1.2109375	X
293127	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	STUFFED_ANIMAL	204	toy_store	-14.296875	-12.8984375	-9.7734375	1.2109375	X
311985	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	ROLL	177	bakery	59.3125	-9.203125	-9.7734375	1.2109375	X
352239	REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
360691	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	X-RAY_MACHINE	n/a	dentist	62.3125	-33.5	-9.7734375	1.2109375	X
361736	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	X-RAY_MACHINE	235	n/a	n/a	n/a	-9.7734375	1.2109375	X
363156	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
365108	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	MILK	n/a	cafe	14.6015625	-58.8125	-9.7734375	1.2109375	X
366420	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	MILK	132	n/a	n/a	n/a	-9.7734375	1.2109375	X
367473	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
369507	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	SWEATSHIRT	n/a	clothing_store	-3.099609375	-58.5	-9.7734375	1.2109375	X
370465	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	SWEATSHIRT	209	n/a	n/a	n/a	-9.7734375	1.2109375	X
371590	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
373458	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	EMERALD	n/a	jewelry_store	-31.796875	55.6875	-9.7734375	1.2109375	X
374688	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	EMERALD	79	n/a	n/a	n/a	-9.7734375	1.2109375	X
375573	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
377674	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	NOSE_SPRAY	n/a	pharmacy	58.3125	27.90625	-9.7734375	1.2109375	X
378804	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	NOSE_SPRAY	143	n/a	n/a	n/a	-9.7734375	1.2109375	X
380040	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
381857	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	DAFFODILS	n/a	florist	-39.0	-61.90625	-9.7734375	1.2109375	X
383069	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	DAFFODILS	64	n/a	n/a	n/a	-9.7734375	1.2109375	X
384456	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
386707	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	COMB	n/a	barber_shop	26.5	17.0	-9.7734375	1.2109375	X
387787	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	COMB	52	n/a	n/a	n/a	-9.7734375	1.2109375	X
388856	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
391007	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	PIPES	n/a	hardware_store	-60.0	-11.5	-9.7734375	1.2109375	X
392142	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	PIPES	159	n/a	n/a	n/a	-9.7734375	1.2109375	X
393056	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
394974	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	STUFFED_ANIMAL	n/a	toy_store	-14.296875	-12.8984375	-9.7734375	1.2109375	X
395944	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	STUFFED_ANIMAL	204	n/a	n/a	n/a	-9.7734375	1.2109375	X
397306	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
399474	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	CDS	n/a	music_store	32.1875	-60.90625	-9.7734375	1.2109375	X
400434	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	CDS	40	n/a	n/a	n/a	-9.7734375	1.2109375	X
401606	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
403475	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	EMBROIDERY	n/a	craft_shop	-29.59375	-37.1875	-9.7734375	1.2109375	X
404592	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	EMBROIDERY	78	n/a	n/a	n/a	-9.7734375	1.2109375	X
406174	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
408091	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	ROLL	n/a	bakery	59.3125	-9.203125	-9.7734375	1.2109375	X
409631	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	ROLL	177	n/a	n/a	n/a	-9.7734375	1.2109375	X
410623	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
412758	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	PEARS	n/a	grocery_store	14.5	-33.6875	-9.7734375	1.2109375	X
413928	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	PEARS	155	n/a	n/a	n/a	-9.7734375	1.2109375	X
414757	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
416757	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	SPINACH	n/a	pizzeria	35.40625	-33.09375	-9.7734375	1.2109375	X
417887	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	SPINACH	201	n/a	n/a	n/a	-9.7734375	1.2109375	X
418906	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
420758	CUED_REC_CUE	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	CAGE	n/a	pet_store	35.09375	26.703125	-9.7734375	1.2109375	X
421828	CUED_REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	0	CAGE	33	n/a	n/a	n/a	-9.7734375	1.2109375	X
423056	CUED_REC_STOP	n/a	LTP474	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
425390	TRIAL_START	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-9.7734375	1.2109375	X
430307	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-2.525390625	-9.359375	X
430440	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-2.525390625	-9.359375	Neg
430440	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	CHECKERS	n/a	toy_store	-14.296875	-12.8984375	-2.525390625	-9.359375	X
440690	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	31.15625	-49.4375	X
441706	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	31.15625	-49.4375	Neg
441706	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	GUITAR_STRINGS	n/a	music_store	32.1875	-60.90625	31.15625	-49.4375	X
454989	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-9.984375	0.833984375	X
456956	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-9.984375	0.833984375	Neg
456956	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	JUMP_ROPE	n/a	gym	-9.1015625	17.90625	-9.984375	0.833984375	X
470190	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-36.5625	-49.46875	X
470206	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-36.5625	-49.46875	Neg
470206	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	FERTILIZER	n/a	florist	-39.0	-61.90625	-36.5625	-49.46875	X
480074	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	1.6103515625	-33.875	X
480489	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	1.6103515625	-33.875	Neg
480489	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	BLUEBERRIES	n/a	grocery_store	14.5	-33.6875	1.6103515625	-33.875	X
493590	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	50.09375	-34.75	X
493906	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	LOLLIPOPS	n/a	dentist	62.3125	-33.5	50.09375	-34.75	X
493906	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	50.09375	-34.75	Neg
506090	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-6.51171875	-49.53125	X
507223	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-6.515625	-49.53125	Neg
507224	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	SHORTS	n/a	clothing_store	-3.099609375	-58.5	-6.515625	-49.53125	X
520856	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	46.21875	6.3671875	X
523839	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	49.46875	26.15625	X
524773	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	49.46875	26.15625	Neg
524773	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	GAUZE	n/a	pharmacy	58.3125	27.90625	49.46875	26.15625	X
538390	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-34.65625	48.40625	X
546556	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-48.71875	-10.8203125	X
548639	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-48.71875	-10.8203125	Neg
548639	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	PLIERS	n/a	hardware_store	-60.0	-11.5	-48.71875	-10.8203125	X
562257	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	20.375	-48.84375	X
567540	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	46.84375	-29.9375	X
567940	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	46.84375	-29.9375	Neg
567940	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	OLIVES	n/a	pizzeria	35.40625	-33.09375	46.84375	-29.9375	X
578890	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	11.578125	-48.78125	X
580256	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	11.578125	-48.78125	Neg
580257	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	CREAM	n/a	cafe	14.6015625	-58.8125	11.578125	-48.78125	X
593890	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-26.25	33.40625	X
596374	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-29.953125	48.8125	X
596390	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-29.953125	48.8125	Neg
596390	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	HAIR_CLIP	n/a	jewelry_store	-31.796875	55.6875	-29.953125	48.8125	X
607840	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	35.46875	48.96875	X
612840	TIMEOUT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	35.46875	48.96875	Neg
612840	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	CHAIN	n/a	bike_shop	36.6875	59.09375	35.46875	48.96875	X
623456	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	49.6875	-8.421875	X
627689	CLASSIFIER	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	49.6875	-8.421875	Neg
627690	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	DOUGHNUT	n/a	bakery	59.3125	-9.203125	49.6875	-8.421875	X
641306	POINTER_ON	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	11.5234375	-48.0625	X
646489	CLASSIFIER_WAIT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-28.890625	-47.0	X
651473	TIMEOUT	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	-28.890625	-47.0	Neg
651473	WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	STYROFOAM	n/a	craft_shop	-29.59375	-37.1875	-28.890625	-47.0	X
670756	TRIAL_END	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	46.5	29.8125	X
681773	REC_START	n/a	LTP474	NiclsCourierClosedLoop	1	1	1	n/a	n/a	n/a	n/a	n/a	46.40625	31.78125	X
682738	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	CHECKERS	44	toy_store	-14.296875	-12.8984375	46.40625	31.78125	X
683823	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	LILIES	123	n/a	n/a	n/a	46.40625	31.78125	X
685258	REC_WORD	wordpools/all_items.txt	LTP474	NiclsCourierClosedLoop	1	1	1	JUMP_ROPE	116	gym	-9.1015625	17.90625	46.40625	31.78125	X
