mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
72140	TRIAL_START	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
83651	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	LOCKS	n/a	bike_shop	-29.59375	-37.1875
97284	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
105667	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	LOTION	n/a	pharmacy	58.3125	27.90625
119284	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
133034	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	CAT	n/a	pet_store	-60.0	-11.5
146651	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
147983	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	DRUM_SET	n/a	music_store	14.6015625	-58.8125
162367	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	APPLES	n/a	grocery_store	59.3125	-9.203125
175151	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	STRAWS	n/a	cafe	-14.296875	-12.8984375
188784	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
193501	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	BOARD_GAME	n/a	toy_store	62.3125	-33.5
207134	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
211134	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	SANDPAPER	n/a	hardware_store	36.6875	59.09375
224751	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
227451	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	CROISSANT	n/a	bakery	26.5	17.0
239484	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	STYROFOAM	n/a	craft_shop	-3.099609375	-58.5
253101	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
256901	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	TOOTHBRUSH	n/a	dentist	35.09375	26.703125
270534	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
282734	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	FERTILIZER	n/a	florist	-39.0	-61.90625
297501	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	MUSHROOMS	n/a	pizzeria	-9.1015625	17.90625
311133	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
312117	WORD	wordpools/all_items.txt	LTP486	NiclsCourierReadOnly	4	1	0	JACKET	n/a	clothing_store	32.1875	-60.90625
325734	POINTER_ON	n/a	LTP486	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
