mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
34821	TRIAL_START	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-6.556510925292969e-06	-0.0	X
43050	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	PIPES	n/a	hardware_store	26.5	17.0	25.953125	1.244140625	X
56683	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-8.7578125	-47.09375	X
65100	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	HAIR_STRAIGHTENER	n/a	barber_shop	-60.0	-11.5	-48.71875	-11.875	X
77934	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	BAGS	n/a	grocery_store	-29.59375	-37.1875	-29.875	-46.59375	X
91565	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-47.90625	9.328125	X
97884	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	CAT	n/a	pet_store	-31.796875	55.6875	-31.0625	49.0625	X
111516	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-46.875	-16.296875	X
116166	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	SAXOPHONE	n/a	music_store	-39.0	-61.90625	-38.5	-48.625	X
129799	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	19.703125	-2.109375	X
134049	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	MOZZARELLA	n/a	pizzeria	59.3125	-9.203125	48.9375	-8.9296875	X
143484	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	HOT_CHOCOLATE	n/a	cafe	58.3125	27.90625	49.59375	25.96875	X
157116	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	0.8837890625	-8.6796875	X
164033	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	SUGAR	n/a	bakery	14.6015625	-58.8125	10.1640625	-48.125	X
177684	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	48.6875	14.0625	X
182650	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	TOOTHBRUSH	n/a	dentist	36.6875	59.09375	37.0625	48.46875	X
196266	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	46.375	-21.375	X
197818	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	BREAKS	n/a	bike_shop	35.40625	-33.09375	46.65625	-27.984375	X
211450	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	4.22265625	-3.0625	X
213110	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	PENDANT	n/a	jewelry_store	-14.296875	-12.8984375	-1.2177734375	-9.109375	X
226716	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	47.03125	25.5	X
228167	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	LILIES	n/a	florist	35.09375	26.703125	46.5	31.78125	X
241800	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	1.6162109375	-5.09765625	X
245767	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	NOSE_SPRAY	n/a	pharmacy	14.5	-33.6875	0.9194335937499999	-31.59375	X
256701	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	HAND_SANITIZER	n/a	gym	-9.1015625	17.90625	-10.078125	0.798828125	X
270332	POINTER_ON	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	16.3125	-50.125	X
273016	WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	SLED	n/a	toy_store	32.1875	-60.90625	31.140625	-49.46875	X
282699	TRIAL_END	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-4.9375	-49.09375	X
293699	REC_START	n/a	LTP481	NiclsCourierClosedLoop	2	1	0	n/a	n/a	n/a	n/a	n/a	-6.59375	-49.21875	X
295371	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	HAIR_STRAIGHTENER	101	barber_shop	-60.0	-11.5	-6.59375	-49.21875	X
296445	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	CAT	39	pet_store	-31.796875	55.6875	-6.59375	-49.21875	X
297369	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	TOOTHBRUSH	220	dentist	36.6875	59.09375	-6.59375	-49.21875	X
298421	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	LILIES	123	florist	35.09375	26.703125	-6.59375	-49.21875	X
299206	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	HOT_CHOCOLATE	112	cafe	58.3125	27.90625	-6.59375	-49.21875	X
300762	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	MOZZARELLA	135	pizzeria	59.3125	-9.203125	-6.59375	-49.21875	X
303333	REC_WORD	wordpools/all_items.txt	LTP481	NiclsCourierClosedLoop	2	1	0	LOCKS	124	n/a	n/a	n/a	-6.59375	-49.21875	X
