mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ	presX	presZ	classifier
0	STORE_MAPPINGS	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	X
36107	TRIAL_START	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-6.67572021484375e-06	-0.0	X
41235	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	SAPPHIRE	n/a	jewelry_store	-14.296875	-12.8984375	-1.884765625	-8.9296875	X
51385	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CANARY	n/a	pet_store	32.1875	-60.90625	31.34375	-48.5625	X
65017	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-16.375	1.201171875	X
71501	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	PIZZA_BOX	n/a	pizzeria	-31.796875	55.6875	-29.234375	50.0	X
85117	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-0.77001953125	-13.4609375	X
88018	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	DECALS	n/a	bike_shop	14.5	-33.6875	0.9609375	-32.8125	X
101634	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	45.75	4.88671875	X
107718	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	LOTION	n/a	pharmacy	36.6875	59.09375	37.40625	48.40625	X
121350	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	3.55859375	-3.685546875	X
127385	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	XYLOPHONE	n/a	music_store	-3.099609375	-58.5	-7.01953125	-48.71875	X
139218	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	EGGS	n/a	grocery_store	-60.0	-11.5	-48.03125	-11.8828125	X
152851	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-5.703125	48.0625	X
160784	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	BOARD_GAME	n/a	toy_store	35.09375	26.703125	46.03125	33.65625	X
174401	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-0.08233642578125	-27.078125	X
179818	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CONSTRUCTION_PAPER	n/a	craft_shop	-29.59375	-37.1875	-28.75	-46.875	X
193435	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	44.5	-45.25	X
195618	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CAPE	n/a	barber_shop	62.3125	-33.5	49.78125	-34.75	X
206168	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	LILIES	n/a	florist	14.6015625	-58.8125	11.515625	-49.21875	X
217101	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CHOCOLATE	n/a	cafe	-9.1015625	17.90625	-9.6640625	1.58984375	X
226651	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	LOLLIPOPS	n/a	dentist	26.5	17.0	25.9375	1.53515625	X
240267	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	-19.53125	-48.90625	X
242985	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	SHORTS	n/a	clothing_store	-39.0	-61.90625	-36.6875	-48.84375	X
256617	POINTER_ON	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	47.8125	-39.0625	X
264468	WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CANOLLI	n/a	bakery	58.3125	27.90625	48.78125	26.3125	X
274051	TRIAL_END	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	49.21875	-6.59375	X
285067	REC_START	n/a	LTP479	NiclsCourierClosedLoop	1	1	0	n/a	n/a	n/a	n/a	n/a	49.34375	-8.40625	X
286235	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CAPE	38	barber_shop	62.3125	-33.5	49.34375	-8.40625	X
286819	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CANOLLI	36	bakery	58.3125	27.90625	49.34375	-8.40625	X
287505	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	BOARD_GAME	24	toy_store	35.09375	26.703125	49.34375	-8.40625	X
288388	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	LOTION	126	pharmacy	36.6875	59.09375	49.34375	-8.40625	X
289382	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	PIZZA_BOX	160	pizzeria	-31.796875	55.6875	49.34375	-8.40625	X
290450	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	EGGS	77	grocery_store	-60.0	-11.5	49.34375	-8.40625	X
290927	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CONSTRUCTION_PAPER	55	craft_shop	-29.59375	-37.1875	49.34375	-8.40625	X
292149	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	SHORTS	193	clothing_store	-39.0	-61.90625	49.34375	-8.40625	X
293605	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CANARY	35	pet_store	32.1875	-60.90625	49.34375	-8.40625	X
296018	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	LILIES	123	florist	14.6015625	-58.8125	49.34375	-8.40625	X
303008	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	XYLOPHONE	236	music_store	-3.099609375	-58.5	49.34375	-8.40625	X
304529	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	DECALS	66	bike_shop	14.5	-33.6875	49.34375	-8.40625	X
305442	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	SAPPHIRE	182	jewelry_store	-14.296875	-12.8984375	49.34375	-8.40625	X
306387	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CHOCOLATE	46	cafe	-9.1015625	17.90625	49.34375	-8.40625	X
306987	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	LOLLIPOPS	125	dentist	26.5	17.0	49.34375	-8.40625	X
313446	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	PIZZA_BOX	160	pizzeria	-31.796875	55.6875	49.34375	-8.40625	X
314399	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	LOTION	126	pharmacy	36.6875	59.09375	49.34375	-8.40625	X
315377	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	BOARD_GAME	24	toy_store	35.09375	26.703125	49.34375	-8.40625	X
317794	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CANOLLI	36	bakery	58.3125	27.90625	49.34375	-8.40625	X
319980	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CHOCOLATE	46	cafe	-9.1015625	17.90625	49.34375	-8.40625	X
320512	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	LOLLIPOPS	125	dentist	26.5	17.0	49.34375	-8.40625	X
321919	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	DECALS	66	bike_shop	14.5	-33.6875	49.34375	-8.40625	X
325379	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	SAPPHIRE	182	jewelry_store	-14.296875	-12.8984375	49.34375	-8.40625	X
326616	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	EGGS	77	grocery_store	-60.0	-11.5	49.34375	-8.40625	X
328443	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	CONSTRUCTION_PAPER	55	craft_shop	-29.59375	-37.1875	49.34375	-8.40625	X
329829	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	SHORTS	193	clothing_store	-39.0	-61.90625	49.34375	-8.40625	X
332210	REC_WORD	wordpools/all_items.txt	LTP479	NiclsCourierClosedLoop	1	1	0	XYLOPHONE	236	music_store	-3.099609375	-58.5	49.34375	-8.40625	X
