mstime	trial_type	stim_file	subject	experiment	session	phase	trial	item	itemno	store	storeX	storeZ
0	STORE_MAPPINGS	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
25480	TRIAL_START	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
34359	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	TRAINING_WHEELS	n/a	bike_shop	14.5	-33.6875
47992	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
54875	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	WATCH	n/a	jewelry_store	35.09375	26.703125
68492	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
81035	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	ROLL	n/a	bakery	-60.0	-11.5
94658	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
103942	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	STUFFED_ANIMAL	n/a	toy_store	58.3125	27.90625
114158	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	CAGE	n/a	pet_store	36.6875	59.09375
127792	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
134075	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	HANGERS	n/a	clothing_store	-3.099609375	-58.5
147708	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
157225	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	OREGANO	n/a	pizzeria	-31.796875	55.6875
170158	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	ROSES	n/a	florist	-14.296875	-12.8984375
178508	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	SWEET-N-LOW	n/a	cafe	26.5	17.0
191775	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	RECORDER	n/a	music_store	14.6015625	-58.8125
202642	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	YARN	n/a	craft_shop	59.3125	-9.203125
213792	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	BANDAGES	n/a	pharmacy	62.3125	-33.5
227425	POINTER_ON	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
229058	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	SPACKLE	n/a	hardware_store	-9.1015625	17.90625
242908	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	BEANS	n/a	grocery_store	-29.59375	-37.1875
255225	WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	X-RAY_MACHINE	n/a	dentist	32.1875	-60.90625
267026	TRIAL_END	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
278042	REC_START	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
278496	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	X-RAY_MACHINE	235	dentist	32.1875	-60.90625
279496	REC_WORD_VV	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
280077	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	SPACKLE	198	hardware_store	-9.1015625	17.90625
281794	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	BEANS	19	grocery_store	-29.59375	-37.1875
284397	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	CAGE	33	pet_store	36.6875	59.09375
285583	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	YARN	237	craft_shop	59.3125	-9.203125
287023	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	WATCH	231	jewelry_store	35.09375	26.703125
288366	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	STUFFED_ANIMAL	204	toy_store	58.3125	27.90625
289366	REC_WORD_VV	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
289892	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	OREGANO	149	pizzeria	-31.796875	55.6875
293332	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	ROLL	177	bakery	-60.0	-11.5
294445	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	SWEET-N-LOW	210	cafe	26.5	17.0
296157	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	TRAINING_WHEELS	225	bike_shop	14.5	-33.6875
297157	REC_WORD_VV	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	<>	-1	n/a	n/a	n/a
298186	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	SPACKLE	198	hardware_store	-9.1015625	17.90625
298975	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
298975	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
300310	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	ROSES	179	florist	-14.296875	-12.8984375
304403	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	TOWELS	222	n/a	n/a	n/a
305258	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
305258	EFR_MARK	n/a	LTP478	NiclsCourierReadOnly	4	1	0	n/a	n/a	n/a	n/a	n/a
306437	REC_WORD	wordpools/all_items.txt	LTP478	NiclsCourierReadOnly	4	1	0	RECORDER	171	music_store	14.6015625	-58.8125
